DESCRIPTION,DAY,MONTH,YEAR,TOD,DOW,ADDRESS,LATITUDE,LONGITUDE
Burglary/ Larceny/ Robbery,1,1,2011,6,7,1100 S 400 E ,40.74509860000001,-111.8799435
Damaged Property,1,1,2011,8,7,200 S MONTGOMERY ST ,40.7649776,-111.93601409999998
Damaged Property,1,1,2011,8,7,300 N L ST ,40.7762314,-111.8775558
Burglary/ Larceny/ Robbery,12,1,2011,5,7,1800 S 4130 W ,40.73037180000001,-111.9908995
Burglary/ Larceny/ Robbery,29,1,2011,4,7,200 W PAXTON AVE ,40.7437162,-111.8967414
Burglary/ Larceny/ Robbery,11,3,2011,6,7,700 E 2100 S ,40.72537670000001,-111.8711249
Burglary/ Larceny/ Robbery,1,7,2012,1,7,400 N CENTER ST ,40.7783937,-111.8939217
Traffic,2,1,2011,5,1,800 S 400 W ,40.7518541,-111.902897
Traffic,2,1,2011,1,1,1000 S MAIN ST ,40.74736559999999,-111.8919782
Burglary/ Larceny/ Robbery,2,1,2011,1,1,200 W NORTH TEMPLE ST ,40.771579,-111.8968892
Assault,2,1,2011,5,1,1000 E 2100 S ,40.7253947,-111.8625244
Burglary/ Larceny/ Robbery,2,1,2011,2,1,1800 S MAIN ST ,40.7313687,-111.8911054
Burglary/ Larceny/ Robbery,2,1,2011,4,1,200 N ADMIRAL BYRD RD ,40.77251010000001,-112.0215081
Traffic,2,1,2011,4,1,000 BRYAN AVE ,40.7355616,-111.85092040000002
Traffic,2,1,2011,4,1,400 E 600 S ,40.7560113,-111.8793668
Assault,2,1,2011,3,1,800 S EMERY ST ,40.75226470000001,-111.9247094
Traffic,2,1,2011,3,1,600 E SOUTH TEMPLE ST ,40.7693512,-111.8738172
Traffic,2,1,2011,4,1,700 S MAIN ST ,40.754175,-111.891196
Drugs,2,1,2011,3,1,300 E 100 S ,40.767179,-111.8824565
Burglary/ Larceny/ Robbery,2,1,2011,1,1,1600 E 2100 S ,40.72577570000001,-111.8458747
Assault,2,1,2011,1,1,400 E SOUTH TEMPLE ST ,40.7693492,-111.8796468
Burglary/ Larceny/ Robbery,2,1,2011,5,1,200 N ADMIRAL BYRD RD ,40.77251010000001,-112.0215081
Traffic,2,1,2011,1,1,100 W 400 N ,40.7783907,-111.8932906
Traffic,2,1,2011,6,1,1300 S FOOTHILL DR ,40.7416417,-111.8272776
Traffic,2,1,2011,6,1,500 N 1000 W ,40.78031179999999,-111.9193152
Traffic,2,1,2011,5,1,300 S 200 W ,40.7627456,-111.8967972
Traffic,2,1,2011,1,1,600 N WALL ST ,40.78245220000001,-111.8945467
Drugs,2,1,2011,7,1,1000 S 900 W ,40.7476771,-111.91717659999998
Traffic,2,1,2011,8,1,000 N WEST TEMPLE ST ,40.7731779,-111.89444679999998
Traffic,2,1,2011,8,1,1000 W NORTH TEMPLE ST ,40.7721342,-111.9219531
Drugs,2,1,2011,8,1,1500 S STATE ST ,40.7364728,-111.8877563
Burglary/ Larceny/ Robbery,2,1,2011,6,1,100 S RIO GRANDE ST ,40.76743920000001,-111.9035958
Assault,2,1,2011,7,1,700 S 900 W ,40.7540014,-111.917282
Damaged Property,2,1,2011,7,1,500 N REDWOOD RD ,40.7803648,-111.9393023
Damaged Property,2,1,2011,8,1,600 S 400 W ,40.75618789999999,-111.903045
Burglary/ Larceny/ Robbery,2,1,2011,6,1,300 W HOPE AVE ,40.7389021,-111.8996891
Burglary/ Larceny/ Robbery,2,1,2011,7,1,1000 S 1300 W ,40.74772919999999,-111.9277399
Drugs,2,1,2011,8,1,1000 S 1300 W ,40.74772919999999,-111.9277399
Drugs,2,1,2011,8,1,000 S WEST TEMPLE ST ,40.76552750000001,-111.8934912
Drugs,2,1,2011,8,1,1500 S STATE ST ,40.7364728,-111.8877563
Damaged Property,3,1,2011,1,1,700 N TERMINAL NORTHBOUND DR ,40.7899404,-111.9790706
Traffic,2,1,2011,4,1,400 S 500 E ,40.7605634,-111.876778
Traffic,2,1,2011,1,1,1300 E WILMINGTON AVE ,40.7232755,-111.8535615
Traffic,2,1,2011,7,1,1000 E CHANDLER DR ,40.780227,-111.8556633
Assault,2,1,2011,7,1,1700 S 2300 E ,40.7335798,-111.825046
Damaged Property,2,1,2011,5,1,1000 E 300 S ,40.762405,-111.8623212
Assault,2,1,2011,1,1,1900 E MICHIGAN AVE ,40.74776110000001,-111.8365233
Burglary/ Larceny/ Robbery,3,1,2011,5,1,300 E 200 S ,40.7650089,-111.8824551
Burglary/ Larceny/ Robbery,3,1,2011,5,1,1800 S 300 W ,40.7323948,-111.89969740000002
Burglary/ Larceny/ Robbery,3,1,2011,5,1,100 S 300 E ,40.76699079999999,-111.88264840000002
Traffic,2,1,2011,7,1,600 W 500 S ,40.7560493,-111.8977952
Drugs,2,1,2011,6,1,1700 S STATE ST ,40.7323539,-111.88798590000002
Traffic,2,1,2011,8,1,400 W 400 S ,40.760862,-111.90294
Burglary/ Larceny/ Robbery,6,1,2011,7,1,800 W SOUTH TEMPLE ST ,40.769451200000006,-111.9140916
Traffic,2,1,2011,7,1,700 N TERMINAL NORTHBOUND DR ,40.7899404,-111.9790706
Burglary/ Larceny/ Robbery,2,1,2011,4,1,2700 S 1500 E ,40.71118999999999,-111.8481858
Traffic,2,1,2011,4,1,1600 W BRIAR ROSE PL ,40.73382120000001,-111.9373716
Assault,20,1,2011,4,1,1800 S 700 E ,40.7313538,-111.8712789
Burglary/ Larceny/ Robbery,10,2,2011,5,1,1400 S DEVONSHIRE DR ,40.7400126,-111.8069398
Traffic,3,1,2011,5,2,000 CALIFORNIA AVE ,40.739921,-111.964485
Damaged Property,3,1,2011,1,2,200 W 200 S ,40.7651065,-111.89717749999998
Burglary/ Larceny/ Robbery,3,1,2011,3,2,100 N C ST ,40.7607793,-111.89104740000002
Traffic,3,1,2011,3,2,1800 N 4000 W ,40.8002941,-111.9871107
Traffic,3,1,2011,4,2,900 W 300 N ,40.7758883,-111.9170578
Traffic,3,1,2011,1,2,500 S WEST TEMPLE ST ,40.75915,-111.898112
Traffic,3,1,2011,4,2,900 S MAIN ST ,40.7497637,-111.8910783
Burglary/ Larceny/ Robbery,3,1,2011,4,2,1000 S DOUGLAS ST ,40.7473571,-111.8554939
Traffic,3,1,2011,3,2,500 S 600 W ,40.7583284,-111.9081816
Traffic,3,1,2011,3,2,500 S 600 W ,40.7583284,-111.9081816
Traffic,3,1,2011,3,2,400 W 600 N ,40.7827862,-111.90262659999998
Damaged Property,3,1,2011,5,2,3700 W TERMINAL WESTBOUND DR ,40.7899404,-111.9790706
Traffic,3,1,2011,4,2,600 W 500 S ,40.7560493,-111.8977952
Burglary/ Larceny/ Robbery,3,1,2011,4,2,2100 E 2100 S ,40.725489,-111.83079920000002
Burglary/ Larceny/ Robbery,3,1,2011,6,2,800 S STATE ST ,40.75096129999999,-111.8878227
Damaged Property,3,1,2011,4,2,200 S STATE ST ,40.7266963,-111.88732040000002
Assault,3,1,2011,3,2,300 S RIO GRANDE ST ,40.76202010000001,-111.9046622
Damaged Property,3,1,2011,3,2,1900 S 5070 W ,40.7292082,-112.0131668
Burglary/ Larceny/ Robbery,3,1,2011,5,2,100 N 900 W ,40.7717239,-111.9167242
Traffic,3,1,2011,6,2,300 W 1830 S ,40.7303566,-111.8997008
Traffic,3,1,2011,6,2,200 E 400 S ,40.7604928,-111.8851212
Burglary/ Larceny/ Robbery,3,1,2011,5,2,1100 S GLENDALE DR ,40.745324,-111.934661
Assault,3,1,2011,6,2,200 N 300 W ,40.7735704,-111.8984229
Traffic,3,1,2011,6,2,300 S 400 E ,40.7627104,-111.8800731
Burglary/ Larceny/ Robbery,3,1,2011,7,2,3700 W TERMINAL WESTBOUND DR ,40.7899404,-111.9790706
Burglary/ Larceny/ Robbery,3,1,2011,6,2,1800 S 800 E ,40.6910573,-111.8684369
Assault,3,1,2011,6,2,800 S 400 E ,40.7529876,-111.87963700000002
Burglary/ Larceny/ Robbery,3,1,2011,6,2,500 N TERMINAL NORTHBOUND DR ,40.7899404,-111.9790706
Burglary/ Larceny/ Robbery,3,1,2011,7,2,700 W NORTH TEMPLE ST ,40.771593,-111.9104414
Damaged Property,3,1,2011,8,2,700 N TERMINAL NORTHBOUND DR ,40.7899404,-111.9790706
Kidnap,3,1,2011,7,2,1700 W 400 N ,40.7781566,-111.9394048
Burglary/ Larceny/ Robbery,3,1,2011,6,2,2200 S 1300 E ,40.7232669,-111.8537452
Assault,3,1,2011,6,2,400 S STATE ST ,40.7624883,-111.8885499
Burglary/ Larceny/ Robbery,3,1,2011,6,2,1200 N REDWOOD RD ,40.797744,-111.937255
Burglary/ Larceny/ Robbery,3,1,2011,6,2,1900 S 4130 W ,40.7297768,-111.9901309
Assault,3,1,2011,6,2,100 E KENSINGTON AVE ,40.736773,-111.8878961
Burglary/ Larceny/ Robbery,3,1,2011,7,2,300 W HOPE AVE ,40.7389021,-111.8996891
Damaged Property,3,1,2011,6,2,1800 S 300 W ,40.7323948,-111.89969740000002
Assault,3,1,2011,6,2,1300 E 2100 S ,40.7254732,-111.85391090000002
Burglary/ Larceny/ Robbery,3,1,2011,7,2,000 E 800 S ,40.751661,-111.88971200000002
Burglary/ Larceny/ Robbery,3,1,2011,8,2,300 W SOUTH TEMPLE ST ,40.7668329,-111.9003622
Weapons,3,1,2011,8,2,300 N 1300 W ,40.7758336,-111.9266604
Traffic,3,1,2011,3,2,2300 S FOOTHILL DR ,40.7211246,-111.81155929999998
Traffic,3,1,2011,7,2,600 E 600 S ,40.7563049,-111.8738404
Traffic,3,1,2011,7,2,2100 S HIGHLAND DR ,40.7245423,-111.8601514
Traffic,3,1,2011,7,2,900 E 2100 S ,40.7242836,-111.8647183
Burglary/ Larceny/ Robbery,3,1,2011,5,2,100 N 900 W ,40.7717239,-111.9167242
Burglary/ Larceny/ Robbery,4,1,2011,2,2,2500 S 500 E ,40.7158782,-111.8775653
Burglary/ Larceny/ Robbery,4,1,2011,4,2,1600 E WILSON AVE ,40.7316363,-111.8451118
Traffic,3,1,2011,4,2,800 N REDWOOD RD ,40.7871421,-111.9388674
Traffic,3,1,2011,4,2,300 W NORTH TEMPLE ST ,40.77157440000001,-111.900052
Traffic,3,1,2011,6,2,300 W 200 S ,40.7650071,-111.89980690000002
Traffic,3,1,2011,7,2,500 S 200 W ,40.75847260000001,-111.8968085
Traffic,3,1,2011,6,2,000 WRIGHT BROTHERS DR ,40.7769538,-112.0058692
Traffic,3,1,2011,8,2,500 W 600 N ,40.7824108,-111.9052206
Assault,3,1,2011,6,2,600 W 200 S ,40.76512279999999,-111.9085188
Traffic,3,1,2011,6,2,1800 S 300 W ,40.7323948,-111.89969740000002
Traffic,3,1,2011,4,2,1000 W JEWELL AVE ,40.7291494,-111.9197175
Weapons,5,1,2011,1,2,2300 E GARFIELD AVE ,40.7294578,-111.8712769
Traffic,3,1,2011,7,2,000 WEST TEMPLE ST ,40.77044619999999,-111.8919228
Damaged Property,3,1,2011,1,2,1600 S 400 E ,40.7346955,-111.8798893
Burglary/ Larceny/ Robbery,3,1,2011,3,2,900 N LIBBY WAY ,40.7898235,-111.945053
Burglary/ Larceny/ Robbery,3,1,2011,3,2,2500 S IMPERIAL ST ,40.7172413,-111.84351399999998
Burglary/ Larceny/ Robbery,3,1,2011,4,2,400 S 500 E ,40.7605634,-111.876778
Burglary/ Larceny/ Robbery,3,1,2011,4,2,1000 E RAMONA AVE ,40.728643,-111.8624634
Burglary/ Larceny/ Robbery,13,1,2011,4,2,1500 W SECRET GARDEN PL ,40.7346987,-111.9375937
Burglary/ Larceny/ Robbery,3,1,2011,5,2,1000 E RAMONA AVE ,40.728643,-111.8624634
Burglary/ Larceny/ Robbery,3,1,2011,6,2,700 S 600 E ,40.7541373,-111.8739844
Burglary/ Larceny/ Robbery,3,1,2011,6,2,2200 S HIGHLAND DR ,40.7229824,-111.8594203
Burglary/ Larceny/ Robbery,20,1,2011,6,2,500 S 200 E ,40.7580668,-111.8854891
Burglary/ Larceny/ Robbery,3,1,2011,6,2,2100 S LAKE ST ,40.7261539,-111.8696535
Burglary/ Larceny/ Robbery,3,1,2011,6,2,400 E 100 S ,40.7671309,-111.8793473
Burglary/ Larceny/ Robbery,3,1,2011,8,2,300 E 200 S ,40.7650089,-111.8824551
Burglary/ Larceny/ Robbery,3,1,2011,8,2,300 E 200 S ,40.7650089,-111.8824551
Burglary/ Larceny/ Robbery,5,3,2011,5,2,2400 E SHERIDAN RD ,40.7396673,-111.821875
Burglary/ Larceny/ Robbery,3,1,2011,5,2,600 S WEST TEMPLE ST ,40.7562945,-111.89396399999998
Traffic,4,1,2011,5,3,000 3RD AVE ,40.7725651,-111.8635823
Traffic,4,1,2011,1,3,300 N 3700 W ,40.7733445,-111.9787686
Damaged Property,4,1,2011,5,3,100 S STATE ST ,40.69964969999999,-111.8873553
Damaged Property,4,1,2011,2,3,100 S STATE ST ,40.69964969999999,-111.8873553
Damaged Property,4,1,2011,2,3,100 S STATE ST ,40.69964969999999,-111.8873553
Damaged Property,4,1,2011,2,3,100 S STATE ST ,40.69964969999999,-111.8873553
Traffic,4,1,2011,3,3,1000 E 500 S ,40.7583654,-111.8623099
Traffic,4,1,2011,3,3,1000 E 500 S ,40.7583654,-111.8623099
Traffic,4,1,2011,3,3,1300 S MAJOR ST ,40.74158660000001,-111.8896251
Damaged Property,4,1,2011,3,3,300 W 400 S ,40.76064299999999,-111.9000667
Damaged Property,4,1,2011,4,3,700 E 9TH AVE ,40.7795951,-111.8685271
Traffic,4,1,2011,4,3,1500 E SUNNYSIDE AVE ,40.7505284,-111.847894
Burglary/ Larceny/ Robbery,4,1,2011,3,3,1800 W 700 N ,40.7848413,-111.9423521
Burglary/ Larceny/ Robbery,4,1,2011,3,3,500 S CONCORD ST ,40.7584786,-111.9270131
Traffic,4,1,2011,4,3,1400 E BLAINE AVE ,40.7324625,-111.8511509
Damaged Property,4,1,2011,1,3,700 N TERMINAL NORTHBOUND DR ,40.7899404,-111.9790706
Damaged Property,4,1,2011,4,3,3700 W TERMINAL WESTBOUND DR ,40.7899404,-111.9790706
Burglary/ Larceny/ Robbery,4,1,2011,4,3,700 N TERMINAL NORTHBOUND DR ,40.7899404,-111.9790706
Burglary/ Larceny/ Robbery,4,1,2011,1,3,1100 E ASHTON AVE ,40.72016319999999,-111.8595202
Drugs,4,1,2011,1,3,2100 S 1700 E ,40.7254252,-111.8422465
Traffic,4,1,2011,1,3,500 W 1300 S ,40.7402624,-111.9067769
Drugs,4,1,2011,5,3,200 S 300 E ,40.7650122,-111.88258
Burglary/ Larceny/ Robbery,4,1,2011,5,3,500 E RAMONA AVE ,40.7279326,-111.8768026
Burglary/ Larceny/ Robbery,4,1,2011,5,3,400 E 6TH AVE ,40.7754733,-111.87748059999998
Traffic,4,1,2011,5,3,1900 S 4250 W ,40.7296921,-111.9934977
Assault,4,1,2011,5,3,800 E 200 S ,40.7646472,-111.8680617
Drugs,4,1,2011,6,3,800 E 1ST AVE ,40.7705495,-111.8655679
Burglary/ Larceny/ Robbery,4,1,2011,6,3,400 N CHICAGO ST ,40.7780567,-111.9182763
Traffic,4,1,2011,7,3,1000 N REDWOOD RD ,40.7912016,-111.939092
Burglary/ Larceny/ Robbery,4,1,2011,3,3,500 N REDWOOD RD ,40.7803648,-111.9393023
Burglary/ Larceny/ Robbery,4,1,2011,1,3,600 S REDWOOD RD ,40.7560768,-111.9398393
Traffic,4,1,2011,5,3,200 W NORTH TEMPLE ST ,40.771579,-111.8968892
Burglary/ Larceny/ Robbery,4,1,2011,5,3,1400 S 700 W ,40.7371445,-111.9111393
Traffic,4,1,2011,5,3,2100 S 900 E ,40.7242383,-111.864707
Damaged Property,4,1,2011,6,3,1300 S 2100 E ,40.7416454,-111.8307709
Burglary/ Larceny/ Robbery,4,1,2011,6,3,000 S RIO GRANDE ST ,40.76446199999999,-111.904565
Damaged Property,4,1,2011,6,3,1300 S 2100 E ,40.7416454,-111.8307709
Damaged Property,4,1,2011,6,3,1300 S 2100 E ,40.7416454,-111.8307709
Assault,4,1,2011,7,3,200 W 200 S ,40.7651065,-111.89717749999998
Assault,4,1,2011,6,3,400 E 300 S ,40.7627876,-111.8796293
Burglary/ Larceny/ Robbery,4,1,2011,6,3,2100 S 700 E ,40.72497570000001,-111.8724847
Drugs,4,1,2011,6,3,1400 S STATE ST ,40.7364728,-111.8877563
Drugs,4,1,2011,6,3,200 E DOWNINGTON AVE ,40.73067400000001,-111.8854229
Assault,4,1,2011,7,3,700 S 300 E ,40.7541235,-111.8825002
Burglary/ Larceny/ Robbery,4,1,2011,6,3,800 E 2100 S ,40.7254667,-111.8681987
Burglary/ Larceny/ Robbery,4,1,2011,5,3,400 N B ST ,40.7602659,-111.9029772
Burglary/ Larceny/ Robbery,4,1,2011,5,3,2000 S 1100 E ,40.726718,-111.8599976
Burglary/ Larceny/ Robbery,4,1,2011,6,3,300 W HOPE AVE ,40.7389021,-111.8996891
Burglary/ Larceny/ Robbery,4,1,2011,6,3,800 E 200 S ,40.7646472,-111.8680617
Burglary/ Larceny/ Robbery,4,1,2011,6,3,1100 E BRICKYARD RD ,40.7015898,-111.8597243
Burglary/ Larceny/ Robbery,4,1,2011,6,3,800 E 600 S ,40.7559462,-111.8680398
Traffic,4,1,2011,8,3,100 S 600 W ,40.7670915,-111.9082485
Traffic,4,1,2011,8,3,200 S 200 E ,40.764816,-111.8851385
Assault,4,1,2011,8,3,700 N 900 W ,40.7845768,-111.9168413
Assault,4,1,2011,8,3,2000 S ELIZABETH ST ,40.71821389999999,-111.8579768
Burglary/ Larceny/ Robbery,4,1,2011,8,3,900 W 1000 N ,40.7910508,-111.9168668
Burglary/ Larceny/ Robbery,4,1,2011,7,3,1600 W TALISMAN CIR ,40.7878619,-111.935785
Burglary/ Larceny/ Robbery,5,1,2011,2,3,1400 S WEST TEMPLE ST ,40.7380118,-111.8942417
Traffic,4,1,2011,7,3,1300 E 800 S ,40.75196770000001,-111.8538969
Traffic,4,1,2011,3,3,2300 S FOOTHILL DR ,40.7211246,-111.81155929999998
Traffic,4,1,2011,6,3,200 S STATE ST ,40.7266963,-111.88732040000002
Traffic,4,1,2011,5,3,900 E 100 S ,40.7671833,-111.8653212
Traffic,4,1,2011,6,3,2000 S MILESTONE DR ,40.7289648,-111.9648696
Traffic,4,1,2011,8,3,900 E 100 S ,40.7671833,-111.8653212
Traffic,4,1,2011,3,3,700 S 5600 W ,40.754788,-112.0249594
Traffic,4,1,2011,5,3,000 KENSINGTON AVE ,40.73635489999999,-111.8538149
Assault,4,1,2011,3,3,1000 S 200 W ,40.74737460000001,-111.8968828
Burglary/ Larceny/ Robbery,4,1,2011,4,3,300 W HOPE AVE ,40.7389021,-111.8996891
Burglary/ Larceny/ Robbery,4,1,2011,6,3,2100 S 700 E ,40.72497570000001,-111.8724847
Assault,4,1,2011,8,3,1900 W BLACK ANGUS DR ,40.80874910000001,-111.9466197
Weapons,5,1,2011,4,3,2100 S 1700 E ,40.7254252,-111.8422465
Drugs,4,1,2011,6,3,900 E 600 S ,40.75604620000001,-111.8652925
Burglary/ Larceny/ Robbery,5,1,2011,4,3,000 N LAUREL ST ,40.77093869999999,-111.8510187
Traffic,4,1,2011,3,3,100 S STATE ST ,40.69964969999999,-111.8873553
Traffic,4,1,2011,5,3,300 W 300 N ,40.7760595,-111.89962450000002
Burglary/ Larceny/ Robbery,5,1,2011,1,3,1800 W 500 N ,40.7803285,-111.9421598
Damaged Property,5,1,2011,4,3,1800 W NORTH TEMPLE ST ,40.77203009999999,-111.9426712
Burglary/ Larceny/ Robbery,5,1,2011,6,3,200 W 300 S ,40.76290729999999,-111.896798
Drugs,4,1,2011,4,3,300 W 400 S ,40.76064299999999,-111.9000667
Drugs,4,1,2011,5,3,400 S 300 W ,40.7605817,-111.8997793
Traffic,4,1,2011,5,3,000 900 W ,40.78614,-111.915451
Traffic,4,1,2011,5,3,000 EMERY ST ,40.748577,-111.926488
Burglary/ Larceny/ Robbery,6,1,2011,4,3,1300 E 800 S ,40.75196770000001,-111.8538969
Burglary/ Larceny/ Robbery,6,1,2011,4,3,200 N 2100 W ,40.7740677,-111.9502463
Damaged Property,6,1,2011,5,3,1000 E 4TH AVE ,40.77364,-111.85948190000002
Damaged Property,4,1,2011,3,3,500 E 13TH AVE ,40.7839692,-111.87446090000002
Burglary/ Larceny/ Robbery,4,1,2011,4,3,1300 E ARLINGTON DR ,40.774020500000006,-111.8497422
Damaged Property,4,1,2011,4,3,500 E 13TH AVE ,40.7839692,-111.87446090000002
Burglary/ Larceny/ Robbery,4,1,2011,4,3,600 E 12TH AVE ,40.7827797,-111.8714973
Burglary/ Larceny/ Robbery,4,1,2011,4,3,1900 E WESTMINSTER AVE ,40.72917,-111.8365111
Damaged Property,4,1,2011,4,3,100 N K ST ,40.771647,-111.899782
Burglary/ Larceny/ Robbery,4,1,2011,1,3,300 N I ST ,40.7762801,-111.87125559999998
Burglary/ Larceny/ Robbery,4,1,2011,1,3,600 E 12TH AVE ,40.7827797,-111.8714973
Burglary/ Larceny/ Robbery,4,1,2011,5,3,3200 S 1300 E ,40.7012789,-111.855471
Burglary/ Larceny/ Robbery,4,1,2011,7,3,1400 S 300 W ,40.7389991,-111.8996873
