DESCRIPTION,DAY,MONTH,YEAR,TOD,DOW,ADDRESS,LATITUDE,LONGITUDE
Burglary/ Larceny/ Robbery,1,1,2008,,3,200 S RIO GRANDE ST ,40.76490689999999,-111.904099
Burglary/ Larceny/ Robbery,1,1,2008,,3,200 S RIO GRANDE ST ,40.76490689999999,-111.904099
Damaged Property,1,1,2008,,3,500 N DEXTER ST ,40.7802352,-111.9154224
Burglary/ Larceny/ Robbery,1,1,2008,,3,1700 S 4130 W ,40.7323984,-111.990474
Burglary/ Larceny/ Robbery,1,1,2008,,3,2100 S HANNIBAL ST ,40.725513,-111.840684
Burglary/ Larceny/ Robbery,1,1,2008,,3,700 S STATE ST ,40.753716,-111.887661
Burglary/ Larceny/ Robbery,1,1,2008,,3,800 E 500 S ,40.7582058,-111.868035
Traffic,1,1,2008,,3,100 S 300 E ,40.76699079999999,-111.88264840000002
Traffic,1,1,2008,,3,900 N 900 W ,40.7890566,-111.9161235
Burglary/ Larceny/ Robbery,1,1,2008,,3,700 E 200 S ,40.7649975,-111.87099209999998
Burglary/ Larceny/ Robbery,1,1,2008,,3,1100 E 1700 S ,40.73351829999999,-111.8596238
Drugs,1,1,2008,,3,000 E 200 S ,40.76527,-111.874621
Drugs,1,1,2008,,3,000 W 200 S ,40.764796200000006,-111.8917097
Burglary/ Larceny/ Robbery,1,1,2008,,3,2400 E 2100 S ,40.7258456,-111.8213831
Burglary/ Larceny/ Robbery,1,1,2008,,3,300 W HOPE AVE ,40.7389021,-111.8996891
Traffic,1,1,2008,,3,1100 S MAIN ST ,40.7453116,-111.89158229999998
Traffic,1,1,2008,,3,600 N 1500 W ,40.7827423,-111.9335332
Assault,1,1,2008,,3,2800 S 2000 E ,40.71035850000001,-111.83454170000002
Traffic,1,1,2008,,3,900 S WEST TEMPLE ST ,40.7497827,-111.89395079999998
Traffic,1,1,2008,,3,900 E 1300 S ,40.7414096,-111.865294
Drugs,1,1,2008,,3,1200 N REDWOOD RD ,40.797744,-111.937255
Assault,1,1,2008,,3,100 W 600 S ,40.7562945,-111.89396399999998
Burglary/ Larceny/ Robbery,1,1,2008,,3,000 N 400 W ,40.77467499999999,-111.9029085
Assault,1,1,2008,,3,200 S 200 W ,40.7649874,-111.8968736
Damaged Property,1,1,2008,,3,100 W PIERPONT AVE ,40.7639241,-111.8939909
Assault,1,1,2008,,3,100 W PIERPONT AVE ,40.7639241,-111.8939909
Burglary/ Larceny/ Robbery,1,1,2008,,3,700 E 700 S ,40.7539591,-111.8706664
Burglary/ Larceny/ Robbery,1,1,2008,,3,1800 S EDISON ST ,40.7301986,-111.88682
Assault,1,1,2008,,3,000 S 400 E ,40.74077929999999,-111.879657
Burglary/ Larceny/ Robbery,1,1,2008,,3,900 S MILITARY DR ,40.7498003,-111.8408655
Burglary/ Larceny/ Robbery,1,1,2008,,3,1100 E ASHTON AVE ,40.72016319999999,-111.8595202
Burglary/ Larceny/ Robbery,1,1,2008,,3,1100 S 500 W ,40.7445216,-111.9054
Damaged Property,1,1,2008,,3,300 E SOUTH TEMPLE ST ,40.769346,-111.88259
Traffic,1,1,2008,,3,700 N RIVERSIDE DR ,40.7844476,-111.9366665
Traffic,1,1,2008,,3,100 W 200 S ,40.7650126,-111.8939916
Burglary/ Larceny/ Robbery,1,1,2008,,3,1300 S REDWOOD DR ,40.74144310000001,-111.9323285
Traffic,1,1,2008,,3,600 S 200 W ,40.75618,-111.8968765
Burglary/ Larceny/ Robbery,1,1,2008,,3,100 W PIERPONT AVE ,40.7639241,-111.8939909
Damaged Property,1,1,2008,,3,2100 S 1000 E ,40.725392600000006,-111.8626717
Burglary/ Larceny/ Robbery,1,1,2008,,3,1700 E ATKIN AVE ,40.70985510000001,-111.8418294
Burglary/ Larceny/ Robbery,1,1,2008,,3,1100 E 1700 S ,40.73351829999999,-111.8596238
Burglary/ Larceny/ Robbery,1,1,2008,,3,100 S 200 W ,40.7670426,-111.8975046
Burglary/ Larceny/ Robbery,1,1,2008,,3,100 E KELSEY AVE ,40.7436814,-111.8881107
Burglary/ Larceny/ Robbery,1,1,2008,,3,200 S RIO GRANDE ST ,40.76490689999999,-111.904099
Damaged Property,1,1,2008,,3,200 S WEST TEMPLE ST ,40.7650123,-111.8939666
Damaged Property,1,1,2008,,3,200 S 200 W ,40.7649874,-111.8968736
Damaged Property,1,1,2008,,3,200 S FOSS ST ,40.7649675,-111.9348108
Burglary/ Larceny/ Robbery,1,1,2008,,3,300 S WEST TEMPLE ST ,40.7629951,-111.9344913
Damaged Property,1,1,2008,,3,200 S FOSS ST ,40.7649675,-111.9348108
Burglary/ Larceny/ Robbery,1,1,2008,,3,1800 W INDEPENDENCE BLVD ,40.8017545,-111.9419335
Burglary/ Larceny/ Robbery,1,1,2008,,3,1800 S 300 W ,40.7323948,-111.89969740000002
Damaged Property,1,1,2008,,3,400 N REDWOOD RD ,40.7782602,-111.938851
Damaged Property,1,1,2008,,3,700 S POST ST ,40.75411070000001,-111.9182196
Burglary/ Larceny/ Robbery,1,1,2008,,3,500 E HARVARD AVE ,40.74486230000001,-111.8767748
Burglary/ Larceny/ Robbery,1,1,2008,,3,1400 S FOOTHILL DR ,40.7395565,-111.8268669
Burglary/ Larceny/ Robbery,1,1,2008,,3,1400 W ANDREW AVE ,40.7368571,-111.9295212
Burglary/ Larceny/ Robbery,1,1,2008,,3,1000 W CALIFORNIA AVE ,40.74081029999999,-111.9191561
Burglary/ Larceny/ Robbery,1,1,2008,,3,800 N 1200 W ,40.7866649,-111.9252271
Burglary/ Larceny/ Robbery,1,1,2008,,3,000 W 700 S ,40.753792,-111.900102
Assault,1,1,2008,,3,500 N STAR CREST DR ,40.7803348,-111.943679
Burglary/ Larceny/ Robbery,1,1,2008,,3,300 E 1ST AVE ,40.7705401,-111.8805356
Traffic,2,1,2008,,4,400 S 500 W ,40.759919,-111.904807
Assault,2,1,2008,,4,200 W 200 N ,40.7737889,-111.8970025
Damaged Property,2,1,2008,,4,2600 S 900 E ,40.7140833,-111.8664627
Traffic,2,1,2008,,4,1400 W 1000 N ,40.7910449,-111.9311003
Traffic,2,1,2008,,4,900 S 700 E ,40.7493244,-111.8714393
Traffic,2,1,2008,,4,1700 W 400 S ,40.7610975,-111.9391591
Damaged Property,2,1,2008,,4,1300 S DEVONSHIRE DR ,40.7418273,-111.8065851
Damaged Property,2,1,2008,,4,2100 S 700 E ,40.72497570000001,-111.8724847
Burglary/ Larceny/ Robbery,2,1,2008,,4,1000 E SUGARMONT DR ,40.7226191,-111.8624029
Traffic,2,1,2008,,4,1000 S 300 W ,40.7473993,-111.9000666
Traffic,2,1,2008,,4,800 S 700 E ,40.7519569,-111.8711536
Drugs,2,1,2008,,4,500 S 500 E ,40.75864259999999,-111.8770856
Burglary/ Larceny/ Robbery,2,1,2008,,4,800 S 600 E ,40.751956,-111.874024
Drugs,2,1,2008,,4,400 W 300 S ,40.762841,-111.9028043
Traffic,2,1,2008,,4,100 N E ST ,40.7717066,-111.8640753
Burglary/ Larceny/ Robbery,2,1,2008,,4,1000 S 300 E ,40.7471983,-111.8827977
Assault,2,1,2008,,4,1000 N 900 W ,40.7910916,-111.9168568
Burglary/ Larceny/ Robbery,2,1,2008,,4,800 E 3RD AVE ,40.77283370000001,-111.8655881
Traffic,2,1,2008,,4,000 SUNNYSIDE AVE ,40.7501811,-111.8141028
Burglary/ Larceny/ Robbery,2,1,2008,,4,1000 S 200 W ,40.74737460000001,-111.8968828
Traffic,2,1,2008,,4,200 W 700 S ,40.754502,-111.8972139
Burglary/ Larceny/ Robbery,2,1,2008,,4,1300 S 500 E ,40.7416227,-111.8771132
Traffic,2,1,2008,,4,1100 E YALE AVE ,40.74576,-111.8595613
Damaged Property,2,1,2008,,4,200 N REDWOOD RD ,40.77395840000001,-111.938507
Traffic,2,1,2008,,4,000 200 S ,40.7607793,-111.89104740000002
Traffic,2,1,2008,,4,1300 S 300 W ,40.7412999,-111.8998243
Assault,2,1,2008,,4,1800 W 400 N ,40.77835109999999,-111.94237959999998
Traffic,2,1,2008,,4,2400 S 1300 E ,40.7192778,-111.8537486
Traffic,2,1,2008,,4,1700 S 1300 E ,40.7332854,-111.8539357
Traffic,2,1,2008,,4,1400 S 1300 E ,40.7393057,-111.8540664
Traffic,2,1,2008,,4,800 E 2100 S ,40.7254667,-111.8681987
Traffic,2,1,2008,,4,2500 S 700 E ,40.716227,-111.871679
Traffic,2,1,2008,,4,700 E 2100 S ,40.72537670000001,-111.8711249
Traffic,2,1,2008,,4,100 S 400 W ,40.7690795,-111.90461670000002
Assault,2,1,2008,,4,300 E 300 S ,40.7627881,-111.8824454
Traffic,2,1,2008,,4,1900 S WEST TEMPLE ST ,40.7287435,-111.8939731
Traffic,2,1,2008,,4,700 N STAR CREST DR ,40.7847588,-111.9435945
Burglary/ Larceny/ Robbery,2,1,2008,,4,100 E 1300 S ,40.7416041,-111.8874302
Drugs,2,1,2008,,4,900 W 300 S ,40.7631074,-111.9173053
Traffic,2,1,2008,,4,300 S 600 W ,40.7635558,-111.9087296
Damaged Property,2,1,2008,,4,000 E EXCHANGE PL ,40.7614169,-111.8896393
Damaged Property,2,1,2008,,4,1700 W 1300 N ,40.7977817,-111.939204
Traffic,2,1,2008,,4,800 S STATE ST ,40.75096129999999,-111.8878227
Assault,2,1,2008,,4,1500 S PARK ST ,40.7334902,-111.8754634
Traffic,2,1,2008,,4,100 S STATE ST ,40.69964969999999,-111.8873553
Assault,2,1,2008,,4,300 N 700 W ,40.7758814,-111.9111203
Traffic,2,1,2008,,4,200 S STATE ST ,40.7266963,-111.88732040000002
Traffic,2,1,2008,,4,000 REDWOOD RD ,40.7689355,-111.94064109999998
Traffic,2,1,2008,,4,400 W 400 S ,40.760862,-111.90294
Burglary/ Larceny/ Robbery,2,1,2008,,4,5200 W WILEY POST WAY ,40.7740599,-112.0161822
Burglary/ Larceny/ Robbery,2,1,2008,,4,5500 W AMELIA EARHART DR ,40.77648350000001,-112.0215843
Burglary/ Larceny/ Robbery,2,1,2008,,4,700 S STATE ST ,40.753716,-111.887661
Burglary/ Larceny/ Robbery,2,1,2008,,4,1100 E KENSINGTON AVE ,40.7363645,-111.8596237
Burglary/ Larceny/ Robbery,2,1,2008,,4,1800 S 1045 W ,40.73091290000001,-111.9210189
Burglary/ Larceny/ Robbery,2,1,2008,,4,300 W HOPE AVE ,40.7389021,-111.8996891
Burglary/ Larceny/ Robbery,2,1,2008,,4,300 W HOPE AVE ,40.7389021,-111.8996891
Assault,2,1,2008,,4,400 W 200 S ,40.768625,-111.9039064
Burglary/ Larceny/ Robbery,2,1,2008,,4,200 S RIO GRANDE ST ,40.76490689999999,-111.904099
Burglary/ Larceny/ Robbery,2,1,2008,,4,200 N CENTER ST ,40.7739821,-111.8805458
Traffic,2,1,2008,,4,900 E 200 S ,40.7649461,-111.8653435
Burglary/ Larceny/ Robbery,2,1,2008,,4,600 E 400 S ,40.7605673,-111.8738543
Burglary/ Larceny/ Robbery,2,1,2008,,4,1400 S 1800 E ,40.7335613,-111.83934109999998
Traffic,2,1,2008,,4,2200 S 1300 E ,40.7232669,-111.8537452
Burglary/ Larceny/ Robbery,2,1,2008,,4,2000 S 200 E ,40.7268823,-111.8858249
Burglary/ Larceny/ Robbery,2,1,2008,,4,300 E 400 S ,40.7601745,-111.8823835
Traffic,2,1,2008,,4,200 E 100 S ,40.7671981,-111.8853427
Burglary/ Larceny/ Robbery,2,1,2008,,4,800 N 1200 W ,40.7866649,-111.9252271
Burglary/ Larceny/ Robbery,2,1,2008,,4,700 S 900 E ,40.7540828,-111.8657465
Assault,2,1,2008,,4,800 W 800 S ,40.75193220000001,-111.9138242
Traffic,2,1,2008,,4,1100 N REDWOOD RD ,40.7934489,-111.9391747
Traffic,2,1,2008,,4,1700 S FOOTHILL DR ,40.73355430000001,-111.8203025
Burglary/ Larceny/ Robbery,2,1,2008,,4,100 N 900 W ,40.7717239,-111.9167242
Damaged Property,2,1,2008,,4,1800 W MORTON DR ,40.7989174,-111.9428113
Burglary/ Larceny/ Robbery,2,1,2008,,4,1200 E YALE AVE ,40.74577470000001,-111.8569836
Burglary/ Larceny/ Robbery,2,1,2008,,4,600 S GUARDSMAN WAY ,40.7556109,-111.84537240000002
Damaged Property,2,1,2008,,4,3100 S 1000 E ,40.7035868,-111.8628438
Damaged Property,2,1,2008,,4,000 E 200 S ,40.76527,-111.874621
Burglary/ Larceny/ Robbery,2,1,2008,,4,500 E 7TH AVE ,40.7773559,-111.8745228
Burglary/ Larceny/ Robbery,2,1,2008,,4,200 E WILSON AVE ,40.7322442,-111.8853751
Burglary/ Larceny/ Robbery,2,1,2008,,4,1800 S MAIN ST ,40.7313687,-111.8911054
Burglary/ Larceny/ Robbery,2,1,2008,,4,1000 E 1700 S ,40.7335056,-111.8624645
Burglary/ Larceny/ Robbery,2,1,2008,,4,600 W 300 N ,40.7758601,-111.90826409999998
Traffic,3,1,2008,,5,100 W 500 S ,40.7584778,-111.8939592
Traffic,3,1,2008,,5,200 W 900 S ,40.7497687,-111.8969759
Traffic,3,1,2008,,5,400 S STATE ST ,40.7624883,-111.8885499
Burglary/ Larceny/ Robbery,3,1,2008,,5,300 S 500 E ,40.76274650000001,-111.8770851
Drugs,3,1,2008,,5,100 W 600 S ,40.7562945,-111.89396399999998
Burglary/ Larceny/ Robbery,3,1,2008,,5,1900 S 1600 E ,40.7289773,-111.8454804
Traffic,3,1,2008,,5,700 E HAWTHORNE AVE ,40.7573589,-111.8695632
Traffic,3,1,2008,,5,700 N TERMINAL NORTHBOUND DR ,40.7899404,-111.9790706
Burglary/ Larceny/ Robbery,3,1,2008,,5,400 N REDWOOD RD ,40.7782602,-111.938851
Burglary/ Larceny/ Robbery,3,1,2008,,5,1100 E ASHTON AVE ,40.72016319999999,-111.8595202
Damaged Property,3,1,2008,,5,700 N TERMINAL NORTHBOUND DR ,40.7899404,-111.9790706
Burglary/ Larceny/ Robbery,3,1,2008,,5,2300 S 1100 E ,40.7206075,-111.8596722
Traffic,3,1,2008,,5,400 W 400 S ,40.760862,-111.90294
Traffic,3,1,2008,,5,300 E 300 S ,40.7627881,-111.8824454
Burglary/ Larceny/ Robbery,3,1,2008,,5,800 E 300 S ,40.7625096,-111.86807079999998
Traffic,3,1,2008,,5,300 E 200 S ,40.7650089,-111.8824551
Burglary/ Larceny/ Robbery,3,1,2008,,5,400 E 400 S ,40.761055,-111.883181
Burglary/ Larceny/ Robbery,3,1,2008,,5,400 E 400 S ,40.761055,-111.883181
Burglary/ Larceny/ Robbery,3,1,2008,,5,300 S STATE ST ,40.7755999,-111.88766979999998
Assault,3,1,2008,,5,900 S JEFFERSON ST ,40.7497705,-111.8953861
Damaged Property,3,1,2008,,5,000 W 1700 S ,40.7324576,-111.9513477
Damaged Property,3,1,2008,,5,000 S 800 E ,40.6910573,-111.8684369
Traffic,3,1,2008,,5,100 S 400 W ,40.7690795,-111.90461670000002
Traffic,3,1,2008,,5,500 S EMERY ST ,40.7584643,-111.9247125
Traffic,3,1,2008,,5,700 N TERMINAL NORTHBOUND DR ,40.7899404,-111.9790706
Damaged Property,3,1,2008,,5,1600 S 500 E ,40.73462869999999,-111.8772202
Traffic,3,1,2008,,5,900 W 800 S ,40.7519304,-111.9168192
Drugs,3,1,2008,,5,1700 W 1700 N ,40.804212,-111.9159246
Traffic,3,1,2008,,5,1900 S STATE ST ,40.7364728,-111.8877563
Burglary/ Larceny/ Robbery,3,1,2008,,5,1400 W ANDREW AVE ,40.7368571,-111.9295212
Burglary/ Larceny/ Robbery,3,1,2008,,5,700 S 900 E ,40.7540828,-111.8657465
Damaged Property,3,1,2008,,5,1600 S 2200 E ,40.7348325,-111.8279044
Assault,3,1,2008,,5,1400 W 700 S ,40.7543065,-111.9310519
Traffic,3,1,2008,,5,200 E 900 S ,40.7497771,-111.8853688
Damaged Property,3,1,2008,,5,400 N REDWOOD RD ,40.7782602,-111.938851
Assault,3,1,2008,,5,400 S 700 W ,40.7612369,-111.912627
Burglary/ Larceny/ Robbery,3,1,2008,,5,600 S STATE ST ,40.7560063,-111.88974650000002
Drugs,3,1,2008,,5,1200 S EMERY ST ,40.7428834,-111.9250336
Burglary/ Larceny/ Robbery,3,1,2008,,5,1700 S 900 E ,40.7335178,-111.86535890000002
Traffic,3,1,2008,,5,000 SUNNYSIDE AVE ,40.7501811,-111.8141028
Burglary/ Larceny/ Robbery,3,1,2008,,5,1400 S UTAHNA DR ,40.7389609,-111.92350559999998
Traffic,3,1,2008,,5,600 S 1000 W ,40.7562733,-111.9195619
Traffic,3,1,2008,,5,200 S 700 E ,40.7649923,-111.871162
Traffic,3,1,2008,,5,1300 S STATE ST ,40.74119620000001,-111.8885251
Traffic,3,1,2008,,5,1100 E WILMINGTON AVE ,40.7338304,-111.8591491
Traffic,3,1,2008,,5,900 E 400 S ,40.76123,-111.8647644
Traffic,3,1,2008,,5,1000 E SOUTH TEMPLE ST ,40.7693533,-111.862518
Traffic,3,1,2008,,5,1800 S FOOTHILL DR ,40.7312094,-111.8187463
Traffic,3,1,2008,,5,2100 S FOOTHILL DR ,40.725849,-111.8148776
Traffic,3,1,2008,,5,500 E ELM AVE ,40.72379760000001,-111.8768344
Traffic,3,1,2008,,5,500 S 600 E ,40.75847329999999,-111.87398799999998
Burglary/ Larceny/ Robbery,3,1,2008,,5,100 N T ST ,40.7607793,-111.89104740000002
Traffic,3,1,2008,,5,200 W 400 S ,40.7607174,-111.8968168
Traffic,3,1,2008,,5,100 S 900 E ,40.7671833,-111.8653373
Traffic,3,1,2008,,5,200 E 600 S ,40.7563068,-111.8853592
Traffic,3,1,2008,,5,500 S 900 E ,40.7585028,-111.8653438
Assault,3,1,2008,,5,700 W NORTH TEMPLE ST ,40.771593,-111.9104414
Burglary/ Larceny/ Robbery,3,1,2008,,5,2200 S 1300 E ,40.7232669,-111.8537452
Burglary/ Larceny/ Robbery,3,1,2008,,5,500 S 800 E ,40.758468500000006,-111.8685545
Assault,3,1,2008,,5,600 E 1700 S ,40.7335167,-111.8739282
Burglary/ Larceny/ Robbery,3,1,2008,,5,1200 E ROOSEVELT AVE ,40.7378814,-111.8565558
Drugs,3,1,2008,,5,1000 N VICTORIA WAY ,40.7923047,-111.8990811
Drugs,3,1,2008,,5,2100 W 500 S ,40.7589546,-111.9495287
Damaged Property,3,1,2008,,5,1000 S MCCLELLAND ST ,40.7473961,-111.8614275
Burglary/ Larceny/ Robbery,3,1,2008,,5,1200 N CAROUSEL ST ,40.79529539999999,-111.9352649
Assault,3,1,2008,,5,100 S 600 W ,40.7670915,-111.9082485
Burglary/ Larceny/ Robbery,3,1,2008,,5,1600 S PIONEER RD ,40.7353834,-111.9588165
Traffic,3,1,2008,,5,1400 S STATE ST ,40.7364728,-111.8877563
Burglary/ Larceny/ Robbery,3,1,2008,,5,1600 S EMPIRE RD ,40.735524,-111.943902
Assault,3,1,2008,,5,2600 S 700 E ,40.714035,-111.87168590000002
Burglary/ Larceny/ Robbery,3,1,2008,,5,700 S STATE ST ,40.753716,-111.887661
Burglary/ Larceny/ Robbery,3,1,2008,,5,1100 E WILMINGTON AVE ,40.7338304,-111.8591491
Traffic,3,1,2008,,5,600 S 900 E ,40.7563067,-111.8653455
Traffic,3,1,2008,,5,000 500 S ,40.7581624,-111.88371229999998
Traffic,3,1,2008,,5,2100 S 700 E ,40.72497570000001,-111.8724847
Traffic,3,1,2008,,5,400 W 500 S ,40.758494,-111.9027591
Traffic,3,1,2008,,5,200 W 500 S ,40.75847260000001,-111.8968085
Traffic,3,1,2008,,5,200 E 500 S ,40.7584619,-111.8853584
Traffic,3,1,2008,,5,000 NORTH TEMPLE ST ,40.7711371,-111.8892502
Traffic,3,1,2008,,5,000 W MARKET ST ,40.761747,-111.8913481
Traffic,3,1,2008,,5,600 S WEST TEMPLE ST ,40.7562945,-111.89396399999998
Traffic,3,1,2008,,5,000 WRIGHT BROTHERS DR ,40.7769538,-112.0058692
Traffic,3,1,2008,,5,900 W NORTH TEMPLE ST ,40.7717949,-111.9172021
Traffic,3,1,2008,,5,000 AMIGA DR ,40.73602530000001,-111.9212456
Traffic,3,1,2008,,5,300 S 900 W ,40.762833,-111.9168315
Burglary/ Larceny/ Robbery,3,1,2008,,5,1600 E MAYFAIR CIR ,40.7362524,-111.8451132
Burglary/ Larceny/ Robbery,3,1,2008,,5,800 N 300 W ,40.7867412,-111.8996098
Burglary/ Larceny/ Robbery,3,1,2008,,5,2200 S 1300 E ,40.7232669,-111.8537452
Burglary/ Larceny/ Robbery,3,1,2008,,5,300 E 10TH AVE ,40.78026699999999,-111.8804778
Burglary/ Larceny/ Robbery,3,1,2008,,5,800 S 900 W ,40.7518772,-111.9172451
Drugs,3,1,2008,,5,1900 W NORTH TEMPLE ST ,40.7721944,-111.9457223
Burglary/ Larceny/ Robbery,3,1,2008,,5,2000 S ROBERTA ST ,40.7266279,-111.8844925
Assault,3,1,2008,,5,600 N EAST CAPITOL BLVD ,40.78253,-111.886065
Assault,3,1,2008,,5,200 S WEST TEMPLE ST ,40.7650123,-111.8939666
Burglary/ Larceny/ Robbery,3,1,2008,,5,1600 W NORTHWOOD AVE ,40.7831009,-111.9371116
Burglary/ Larceny/ Robbery,3,1,2008,,5,1600 S EMPIRE RD ,40.735524,-111.943902
Burglary/ Larceny/ Robbery,3,1,2008,,5,300 W HOPE AVE ,40.7389021,-111.8996891
Damaged Property,3,1,2008,,5,900 W 400 S ,40.760322,-111.916932
Assault,3,1,2008,,5,100 W 600 S ,40.7562945,-111.89396399999998
Assault,3,1,2008,,5,2100 E 2100 S ,40.725489,-111.83079920000002
Burglary/ Larceny/ Robbery,3,1,2008,,5,1800 S MAIN ST ,40.7313687,-111.8911054
Assault,3,1,2008,,5,2000 S ROBERTA ST ,40.7266279,-111.8844925
Damaged Property,3,1,2008,,5,400 S NAVAJO ST ,40.7605888,-111.9298123
Burglary/ Larceny/ Robbery,3,1,2008,,5,1400 S 4800 W ,40.7384168,-112.0057873
Drugs,3,1,2008,,5,100 N 800 W ,40.77161870000001,-111.9138529
Traffic,3,1,2008,,5,2200 W 2100 N ,40.807035,-111.95243
Burglary/ Larceny/ Robbery,3,1,2008,,5,1000 S PUEBLO ST ,40.7482785,-111.9321472
Traffic,3,1,2008,,5,600 S 300 W ,40.7562937,-111.8995926
Weapons,3,1,2008,,5,700 W 200 N ,40.77428090000001,-111.9112916
Traffic,3,1,2008,,5,1100 E ASHTON AVE ,40.72016319999999,-111.8595202
Traffic,3,1,2008,,5,1800 S 3600 W ,40.73073660000001,-111.9781497
Traffic,3,1,2008,,5,5600 W AMELIA EARHART DR ,40.77553289999999,-112.0251832
Traffic,3,1,2008,,5,800 E 1300 S ,40.7416375,-111.8681989
Burglary/ Larceny/ Robbery,3,1,2008,,5,2000 S 900 W ,40.7272795,-111.9177975
Burglary/ Larceny/ Robbery,3,1,2008,,5,800 S 1300 E ,40.75185889999999,-111.853897
Damaged Property,3,1,2008,,5,2500 S HIGHLAND DR ,40.7171973,-111.8568818
Damaged Property,3,1,2008,,5,200 S 1000 E ,40.76484050000001,-111.8628275
Burglary/ Larceny/ Robbery,3,1,2008,,5,400 S WEST TEMPLE ST ,40.7605126,-111.8943746
Burglary/ Larceny/ Robbery,3,1,2008,,5,1700 S 900 E ,40.7335178,-111.86535890000002
Damaged Property,3,1,2008,,5,1600 E 2100 S ,40.72577570000001,-111.8458747
Burglary/ Larceny/ Robbery,3,1,2008,,5,1800 S 300 E ,40.7311883,-111.8828691
Damaged Property,3,1,2008,,5,2800 S HIGHLAND DR ,40.71024209999999,-111.854494
