DESCRIPTION,DAY,MONTH,YEAR,TOD,DOW,ADDRESS,LATITUDE,LONGITUDE
Drugs,2,1,2015,4,6,900 E WILSON AVE ,40.73188270000001,-111.8653467
Burglary/ Larceny/ Robbery,2,1,2015,1,6,1100 E BRICKYARD RD ,40.7015898,-111.8597243
Burglary/ Larceny/ Robbery,2,1,2015,5,6,700 S 200 E ,40.7541304,-111.8853847
Drugs,2,1,2015,5,6,000 S RIO GRANDE ST ,40.76446199999999,-111.904565
Burglary/ Larceny/ Robbery,2,1,2015,6,6,300 W HOPE AVE ,40.7389021,-111.8996891
Burglary/ Larceny/ Robbery,2,1,2015,7,6,1600 W BRAMPTON WAY ,40.784626,-111.936997
Hit and Run,2,1,2015,7,6,900 S REDWOOD RD ,40.7498986,-111.9400219
Burglary/ Larceny/ Robbery,2,1,2015,7,6,000 S WEST TEMPLE ST ,40.76552750000001,-111.8934912
Burglary/ Larceny/ Robbery,2,1,2015,6,6,900 S PIONEER RD ,40.7495994,-111.9580451
Burglary/ Larceny/ Robbery,2,1,2015,8,6,500 W NORTH TEMPLE ST ,40.7715239,-111.9055517
Burglary/ Larceny/ Robbery,2,1,2015,7,6,900 E 2100 S ,40.7242836,-111.8647183
Burglary/ Larceny/ Robbery,2,1,2015,6,6,300 W HOPE AVE ,40.7389021,-111.8996891
Weapons,2,1,2015,8,6,1000 N 900 W ,40.7910916,-111.9168568
Assault,2,1,2015,6,6,300 E 2ND AVE ,40.7714879,-111.8804756
Assault,2,1,2015,6,6,2900 S 1100 E ,40.7206075,-111.8596722
Assault,2,1,2015,7,6,200 E ROSEWOOD AVE ,40.7274389,-111.8853956
Burglary/ Larceny/ Robbery,2,1,2015,1,6,000 E 1700 S ,40.7335004,-111.8532941
Burglary/ Larceny/ Robbery,2,1,2015,8,6,300 W HOPE AVE ,40.7389021,-111.8996891
Damaged Property,2,1,2015,8,6,1600 W IVY CIR ,40.7858636,-111.9369486
Burglary/ Larceny/ Robbery,2,1,2015,7,6,800 E 800 S ,40.7505975,-111.8661082
Assault,2,1,2015,3,6,3000 S RICHMOND ST ,40.7058893,-111.8559969
Burglary/ Larceny/ Robbery,2,1,2015,3,6,700 S 900 W ,40.7540014,-111.917282
Burglary/ Larceny/ Robbery,2,1,2015,8,6,900 W NORTH TEMPLE ST ,40.7717949,-111.9172021
Burglary/ Larceny/ Robbery,3,1,2015,5,7,700 N 900 W ,40.7845768,-111.9168413
Burglary/ Larceny/ Robbery,4,1,2015,5,6,2000 S 2100 E ,40.72672160000001,-111.8311242
Burglary/ Larceny/ Robbery,5,1,2015,3,6,2600 E PARLEYS WAY ,40.71992150000001,-111.8165163
Burglary/ Larceny/ Robbery,2,1,2015,7,6,900 S MAIN ST ,40.7497637,-111.8910783
Burglary/ Larceny/ Robbery,2,1,2015,7,6,100 W 400 S ,40.760712100000006,-111.89396
Assault,2,1,2015,8,6,600 W NORTH TEMPLE ST ,40.77156779999999,-111.9085032
Burglary/ Larceny/ Robbery,15,1,2015,4,6,1300 S WASATCH DR ,40.7422711,-111.8211571
Damaged Property,2,1,2015,8,6,400 W 300 N ,40.7757663,-111.9022702
Hit and Run,22,1,2015,5,6,600 S 1300 E ,40.7563208,-111.8539585
Burglary/ Larceny/ Robbery,16,1,2015,6,6,2300 E KENSINGTON AVE ,40.7362343,-111.8247499
Burglary/ Larceny/ Robbery,14,10,2015,6,6,600 E 500 S ,40.75879200000001,-111.8734852
DUI,3,1,2015,1,7,400 S MAIN ST ,40.76090070000001,-111.890956
DUI,3,1,2015,1,7,000 S WEST TEMPLE ST ,40.76552750000001,-111.8934912
DUI,3,1,2015,1,7,500 E 2100 S ,40.725607,-111.8771244
Drugs,3,1,2015,1,7,900 W NORTH TEMPLE ST ,40.7717949,-111.9172021
Assault,3,1,2015,5,7,300 S STATE ST ,40.7755999,-111.88766979999998
Drugs,3,1,2015,2,7,500 W 300 S ,40.7631263,-111.89718159999998
Drugs,3,1,2015,1,7,200 S 400 W ,40.76492210000001,-111.9026345
Assault,3,1,2015,2,7,1800 S STATE ST ,40.7304705,-111.8874912
Damaged Property,3,1,2015,3,7,900 E AUSTIN AVE ,40.705806,-111.8654733
Burglary/ Larceny/ Robbery,3,1,2015,3,7,1800 S MAIN ST ,40.7313687,-111.8911054
Assault,3,1,2015,5,7,1300 S WEST TEMPLE ST ,40.74158509999999,-111.893956
Drugs,3,1,2015,1,7,300 W 400 S ,40.76064299999999,-111.9000667
Assault,3,1,2015,5,7,000 W 1700 S ,40.7324576,-111.9513477
Assault,3,1,2015,5,7,800 S 600 E ,40.751956,-111.874024
Burglary/ Larceny/ Robbery,3,1,2015,4,7,300 W 200 S ,40.7650071,-111.89980690000002
Burglary/ Larceny/ Robbery,3,1,2015,5,7,900 W STERLING DR ,40.789569,-111.9179075
Burglary/ Larceny/ Robbery,3,1,2015,4,7,400 S 500 E ,40.7605634,-111.876778
Burglary/ Larceny/ Robbery,3,1,2015,1,7,1100 W 600 N ,40.7823861,-111.9225193
Burglary/ Larceny/ Robbery,3,1,2015,6,7,100 E 100 S ,40.7671844,-111.8879897
Burglary/ Larceny/ Robbery,3,1,2015,5,7,100 E HARVARD AVE ,40.7448649,-111.8881057
Burglary/ Larceny/ Robbery,3,1,2015,5,7,300 W HOPE AVE ,40.7389021,-111.8996891
Burglary/ Larceny/ Robbery,3,1,2015,6,7,2200 S 1300 E ,40.7232669,-111.8537452
Burglary/ Larceny/ Robbery,3,1,2015,6,7,2200 S 1300 E ,40.7232669,-111.8537452
Burglary/ Larceny/ Robbery,3,1,2015,7,7,1100 E BRICKYARD RD ,40.7015898,-111.8597243
Burglary/ Larceny/ Robbery,3,1,2015,4,7,1100 S GLENDALE DR ,40.745324,-111.934661
Burglary/ Larceny/ Robbery,3,1,2015,7,7,200 S 400 W ,40.76492210000001,-111.9026345
Burglary/ Larceny/ Robbery,3,1,2015,6,7,1000 E SUGARMONT DR ,40.7226191,-111.8624029
Assault,3,1,2015,6,7,400 S 300 E ,40.7601811,-111.8826115
Burglary/ Larceny/ Robbery,3,1,2015,6,7,300 W HOPE AVE ,40.7389021,-111.8996891
Burglary/ Larceny/ Robbery,3,1,2015,7,7,300 W HOPE AVE ,40.7389021,-111.8996891
Burglary/ Larceny/ Robbery,3,1,2015,7,7,300 E 100 S ,40.767179,-111.8824565
Burglary/ Larceny/ Robbery,3,1,2015,8,7,200 W 300 S ,40.76290729999999,-111.896798
Assault,3,1,2015,6,7,200 N 600 W ,40.7736955,-111.9082738
Burglary/ Larceny/ Robbery,3,1,2015,6,7,100 E 700 S ,40.7541277,-111.8881308
Burglary/ Larceny/ Robbery,3,1,2015,7,7,000 S MAIN ST ,40.7668597,-111.8905659
Kidnap,3,1,2015,8,7,1800 S STATE ST ,40.7304705,-111.8874912
Hit and Run,3,1,2015,8,7,1400 S 700 W ,40.7371445,-111.9111393
Assault,3,1,2015,8,7,400 W 200 S ,40.768625,-111.9039064
Drugs,3,1,2015,7,7,400 W 200 S ,40.768625,-111.9039064
Assault,3,1,2015,1,7,100 E 3RD AVE ,40.77287200000001,-111.8868719
Assault,3,1,2015,8,7,700 E BRYAN AVE ,40.73558679999999,-111.8710951
Burglary/ Larceny/ Robbery,3,1,2015,1,7,300 W 1300 S ,40.7415646,-111.8996793
Burglary/ Larceny/ Robbery,3,1,2015,1,7,900 S DONNER WAY ,40.749969,-111.804371
Burglary/ Larceny/ Robbery,3,1,2015,4,7,2100 S 2200 E ,40.7254667,-111.8282901
Burglary/ Larceny/ Robbery,9,1,2015,6,7,700 S 300 E ,40.7541235,-111.8825002
Burglary/ Larceny/ Robbery,14,1,2015,3,7,500 S 200 W ,40.75847260000001,-111.8968085
Burglary/ Larceny/ Robbery,3,1,2015,3,7,200 S RIO GRANDE ST ,40.76490689999999,-111.904099
Burglary/ Larceny/ Robbery,3,1,2015,4,7,800 N TERRACE HILLS DR ,40.7861071,-111.8624693
Burglary/ Larceny/ Robbery,3,1,2015,1,7,2400 E HERITAGE WAY ,40.71113769999999,-111.8224158
Burglary/ Larceny/ Robbery,3,1,2015,8,7,100 W 300 S ,40.7629001,-111.8939572
Burglary/ Larceny/ Robbery,21,1,2015,5,7,1100 N NOCTURNE DR ,40.7931287,-111.9224215
Hit and Run,28,1,2015,6,7,100 S REGENT ST ,40.7671141,-111.8897693
Burglary/ Larceny/ Robbery,3,2,2015,5,7,1600 W BUNBURY LN ,40.7550936,-111.93743329999998
Burglary/ Larceny/ Robbery,4,1,2016,4,7,2300 S SCENIC DR ,40.7214602,-111.8092159
Assault,4,1,2015,5,1,100 E 3RD AVE ,40.77287200000001,-111.8868719
Assault,4,1,2015,5,1,700 N 300 W ,40.78428830000001,-111.8996124
Assault,4,1,2015,2,1,400 E 400 S ,40.761055,-111.883181
Assault,4,1,2015,1,1,200 E 11TH AVE ,40.7816875,-111.8819351
Burglary/ Larceny/ Robbery,4,1,2015,2,1,100 W 600 S ,40.7562945,-111.89396399999998
Damaged Property,3,1,2015,8,1,200 N F ST ,40.7740044,-111.8757039
Assault,4,1,2015,1,1,100 W 600 S ,40.7562945,-111.89396399999998
Damaged Property,4,1,2015,5,1,200 S STATE ST ,40.7266963,-111.88732040000002
Burglary/ Larceny/ Robbery,4,1,2015,3,1,300 E 400 S ,40.7601745,-111.8823835
Drugs,4,1,2015,4,1,400 W 200 S ,40.768625,-111.9039064
Assault,4,1,2015,4,1,1500 S 1000 W ,40.7369597,-111.9197854
Drugs,4,1,2015,5,1,500 W 100 S ,40.7675403,-111.905548
Burglary/ Larceny/ Robbery,3,1,2015,8,1,300 W HOPE AVE ,40.7389021,-111.8996891
Burglary/ Larceny/ Robbery,4,1,2015,2,1,900 E 2100 S ,40.7242836,-111.8647183
Assault,4,1,2015,5,1,400 E 600 S ,40.7560113,-111.8793668
Burglary/ Larceny/ Robbery,4,1,2015,6,1,2300 S PARLEYS CIR ,40.72005860000001,-111.8322257
Assault,4,1,2015,4,1,200 S RIO GRANDE ST ,40.76490689999999,-111.904099
Drugs,4,1,2015,5,1,000 S RIO GRANDE ST ,40.76446199999999,-111.904565
Assault,4,1,2015,6,1,900 W PROSPERITY AVE ,40.7860891,-111.9181363
Burglary/ Larceny/ Robbery,4,1,2015,6,1,300 W HOPE AVE ,40.7389021,-111.8996891
Burglary/ Larceny/ Robbery,4,1,2015,6,1,1200 W 600 N ,40.7824191,-111.9255407
Assault,4,1,2015,7,1,100 S RIO GRANDE ST ,40.76743920000001,-111.9035958
Drugs,4,1,2015,6,1,1400 W CALIFORNIA AVE ,40.7406919,-111.9309588
Assault,4,1,2015,6,1,400 S POST ST ,40.7606609,-111.9182471
Assault,4,1,2015,6,1,200 S RIO GRANDE ST ,40.76490689999999,-111.904099
Burglary/ Larceny/ Robbery,4,1,2015,7,1,300 W HOPE AVE ,40.7389021,-111.8996891
Burglary/ Larceny/ Robbery,4,1,2015,2,1,200 S MAIN ST ,40.76502120000001,-111.8911299
Burglary/ Larceny/ Robbery,4,1,2015,7,1,2400 S 1700 E ,40.71852970000001,-111.84212279999998
Burglary/ Larceny/ Robbery,4,1,2015,6,1,100 E 800 S ,40.75194520000001,-111.8880685
Burglary/ Larceny/ Robbery,4,1,2015,8,1,300 W HOPE AVE ,40.7389021,-111.8996891
Burglary/ Larceny/ Robbery,4,1,2015,4,1,800 E PARKWAY AVE ,40.7184161,-111.86824
Burglary/ Larceny/ Robbery,4,1,2015,4,1,300 W HOPE AVE ,40.7389021,-111.8996891
Burglary/ Larceny/ Robbery,5,1,2015,3,1,1100 S 300 W ,40.7449238,-111.9002751
Burglary/ Larceny/ Robbery,4,1,2015,4,1,1900 W NORTH TEMPLE ST ,40.7721944,-111.9457223
Damaged Property,5,1,2015,3,1,3500 W 1500 S ,40.73874259999999,-111.97467720000002
Damaged Property,5,1,2015,4,1,4300 W 700 S ,40.7554964,-111.9935634
Drugs,4,1,2015,8,1,300 W HOPE AVE ,40.7389021,-111.8996891
Burglary/ Larceny/ Robbery,4,1,2015,8,1,300 W HOPE AVE ,40.7389021,-111.8996891
Burglary/ Larceny/ Robbery,6,1,2015,5,1,600 W SOUTH TEMPLE ST ,40.7706088,-111.9088858
Burglary/ Larceny/ Robbery,7,1,2015,1,1,900 S 400 E ,40.749755,-111.8797947
Burglary/ Larceny/ Robbery,4,1,2015,4,1,400 N J ST ,40.7519475,-111.90258529999998
Burglary/ Larceny/ Robbery,4,1,2015,5,1,1500 S FOOTHILL DR ,40.7374571,-111.8241141
Burglary/ Larceny/ Robbery,4,1,2015,8,1,700 N 900 W ,40.7845768,-111.9168413
Damaged Property,4,1,2015,8,1,1300 S 600 E ,40.7412336,-111.8741781
Drugs,5,1,2015,1,2,400 S 300 W ,40.7605817,-111.8997793
Drugs,5,1,2015,1,2,100 E EDITH AVE ,40.74254060000001,-111.8825103
Burglary/ Larceny/ Robbery,5,1,2015,2,2,700 W NORTH TEMPLE ST ,40.771593,-111.9104414
Burglary/ Larceny/ Robbery,5,1,2015,4,2,700 S STATE ST ,40.753716,-111.887661
Damaged Property,5,1,2015,4,2,300 E 100 S ,40.767179,-111.8824565
Burglary/ Larceny/ Robbery,5,1,2015,3,2,700 E 7TH AVE ,40.7773389,-111.8685416
Burglary/ Larceny/ Robbery,5,1,2015,1,2,1600 E 2100 S ,40.72577570000001,-111.8458747
Assault,5,1,2015,6,2,100 W 800 S ,40.75194339999999,-111.8940684
Assault,5,1,2015,5,2,1000 E 600 S ,40.7563198,-111.8623569
Assault,5,1,2015,5,2,1600 S 800 E ,40.73475620000001,-111.8685145
Burglary/ Larceny/ Robbery,5,1,2015,6,2,700 S STATE ST ,40.753716,-111.887661
Burglary/ Larceny/ Robbery,5,1,2015,6,2,400 N REDWOOD RD ,40.7782602,-111.938851
Burglary/ Larceny/ Robbery,5,1,2015,7,2,300 W HOPE AVE ,40.7389021,-111.8996891
Burglary/ Larceny/ Robbery,5,1,2015,7,2,300 W HOPE AVE ,40.7389021,-111.8996891
Burglary/ Larceny/ Robbery,5,1,2015,5,2,300 W HOPE AVE ,40.7389021,-111.8996891
Drugs,5,1,2015,7,2,2000 S 200 E ,40.7268823,-111.8858249
Burglary/ Larceny/ Robbery,5,1,2015,6,2,400 W 200 S ,40.768625,-111.9039064
Damaged Property,5,1,2015,8,2,600 N AMERICAN BEAUTY DR ,40.7823843,-111.9196916
Burglary/ Larceny/ Robbery,5,1,2015,8,2,400 S 300 E ,40.7601811,-111.8826115
Drugs,5,1,2015,2,2,200 S 500 W ,40.7644537,-111.9054265
Drugs,5,1,2015,3,2,200 S 500 W ,40.7644537,-111.9054265
Drugs,5,1,2015,4,2,200 S RIO GRANDE ST ,40.76490689999999,-111.904099
Damaged Property,5,1,2015,4,2,800 E WILSHIRE PL ,40.7554529,-111.86663020000002
Drugs,5,1,2015,1,2,200 S 500 W ,40.7644537,-111.9054265
Drugs,5,1,2015,5,2,100 W 600 S ,40.7562945,-111.89396399999998
Hit and Run,5,1,2015,6,2,3200 S RICHMOND ST ,40.7012805,-111.8554678
Burglary/ Larceny/ Robbery,5,1,2015,6,2,300 W HOPE AVE ,40.7389021,-111.8996891
Drugs,5,1,2015,8,2,200 S 400 W ,40.76492210000001,-111.9026345
Assault,5,1,2015,8,2,200 W 1300 S ,40.7415803,-111.8965214
Hit and Run,5,1,2015,6,2,600 W NORTH TEMPLE ST ,40.77156779999999,-111.9085032
Damaged Property,5,1,2015,8,2,200 E KELSEY AVE ,40.7434689,-111.8853693
Assault,5,1,2015,8,2,300 W SOUTH TEMPLE ST ,40.7668329,-111.9003622
Hit and Run,5,1,2015,6,2,400 N D ST ,40.7602659,-111.9029772
Burglary/ Larceny/ Robbery,5,1,2015,5,2,1400 W 600 N ,40.7826031,-111.9313864
Burglary/ Larceny/ Robbery,6,1,2015,3,2,1100 E SUNNYSIDE AVE ,40.7508525,-111.8594736
Burglary/ Larceny/ Robbery,6,1,2015,4,2,400 W 800 S ,40.751949,-111.9024517
Burglary/ Larceny/ Robbery,6,1,2015,1,2,000 S MAIN ST ,40.7668597,-111.8905659
Assault,5,1,2015,6,2,1000 N NOCTURNE DR ,40.79105379999999,-111.9226125
Burglary/ Larceny/ Robbery,5,1,2015,7,2,100 E 300 S ,40.76241539999999,-111.8881018
Drugs,5,1,2015,7,2,700 W NORTH TEMPLE ST ,40.771593,-111.9104414
Burglary/ Larceny/ Robbery,6,1,2015,5,2,400 S STATE ST ,40.7624883,-111.8885499
Burglary/ Larceny/ Robbery,6,1,2015,6,2,1300 E DOWNINGTON AVE ,40.7305123,-111.8538627
Burglary/ Larceny/ Robbery,6,1,2015,8,2,600 E 200 S ,40.7649949,-111.8738395
Burglary/ Larceny/ Robbery,10,1,2015,4,2,100 E 1ST AVE ,40.7705297,-111.8881874
Burglary/ Larceny/ Robbery,5,1,2015,1,2,000 S 300 E ,40.7169994,-111.883472
Burglary/ Larceny/ Robbery,5,1,2015,5,2,2700 E PARLEYS WAY ,40.7178309,-111.813378
Hit and Run,19,1,2015,8,2,300 W HOPE AVE ,40.7389021,-111.8996891
Damaged Property,5,1,2015,8,2,1300 S MAIN ST ,40.7415981,-111.891078
Damaged Property,6,1,2015,1,3,100 S WEST TEMPLE ST ,40.7672081,-111.89455359999998
Burglary/ Larceny/ Robbery,6,1,2015,5,3,400 W 500 S ,40.758494,-111.9027591
Drugs,6,1,2015,3,3,400 W 400 S ,40.760862,-111.90294
Burglary/ Larceny/ Robbery,6,1,2015,4,3,400 S 500 E ,40.7605634,-111.876778
Burglary/ Larceny/ Robbery,6,1,2015,4,3,2000 E MICHIGAN AVE ,40.7477831,-111.8325681
Burglary/ Larceny/ Robbery,6,1,2015,4,3,000 N 900 W ,40.79178320000001,-111.9175439
Drugs,6,1,2015,1,3,1000 S 900 E ,40.7473444,-111.86564950000002
Assault,6,1,2015,3,3,000 E 200 S ,40.76527,-111.874621
Drugs,6,1,2015,6,3,1100 E BRICKYARD RD ,40.7015898,-111.8597243
Burglary/ Larceny/ Robbery,6,1,2015,4,3,000 S MAIN ST ,40.7668597,-111.8905659
Assault,6,1,2015,6,3,200 S RIO GRANDE ST ,40.76490689999999,-111.904099
Damaged Property,6,1,2015,7,3,700 N 900 W ,40.7845768,-111.9168413
Assault,6,1,2015,6,3,100 S 500 E ,40.7670713,-111.8767992
Burglary/ Larceny/ Robbery,6,1,2015,7,3,800 E YALE AVE ,40.7456169,-111.8681984
Burglary/ Larceny/ Robbery,6,1,2015,5,3,1800 W NORTH TEMPLE ST ,40.77203009999999,-111.9426712
Assault,6,1,2015,4,3,000 S RIO GRANDE ST ,40.76446199999999,-111.904565
Damaged Property,6,1,2015,1,3,300 W 200 S ,40.7650071,-111.89980690000002
Drugs,6,1,2015,5,3,200 S RIO GRANDE ST ,40.76490689999999,-111.904099
Burglary/ Larceny/ Robbery,6,1,2015,5,3,200 S 700 E ,40.7649923,-111.871162
Burglary/ Larceny/ Robbery,6,1,2015,6,3,100 N 900 W ,40.7717239,-111.9167242
Burglary/ Larceny/ Robbery,6,1,2015,6,3,1800 S 1300 E ,40.7326497,-111.854752
Assault,6,1,2015,6,3,1700 W 1300 N ,40.7977817,-111.939204
Burglary/ Larceny/ Robbery,6,1,2015,6,3,1000 W EUCLID AVE ,40.7660809,-111.9197189
Burglary/ Larceny/ Robbery,6,1,2015,6,3,300 E 400 S ,40.7601745,-111.8823835
Assault,6,1,2015,6,3,500 S MAIN ST ,40.75741259999999,-111.8926615
Burglary/ Larceny/ Robbery,6,1,2015,7,3,2200 S 1300 E ,40.7232669,-111.8537452
Assault,6,1,2015,7,3,400 S 900 W ,40.76054660000001,-111.9170393
Burglary/ Larceny/ Robbery,6,1,2015,8,3,1100 N REDWOOD RD ,40.7934489,-111.9391747
Assault,6,1,2015,7,3,1000 S ROBERTA ST ,40.74643270000001,-111.88394840000002
Assault,6,1,2015,7,3,1400 W 600 N ,40.7826031,-111.9313864
Drugs,6,1,2015,6,3,200 S 500 W ,40.7644537,-111.9054265
Drugs,6,1,2015,7,3,200 S 500 W ,40.7644537,-111.9054265
Burglary/ Larceny/ Robbery,6,1,2015,7,3,300 W HOPE AVE ,40.7389021,-111.8996891
Drugs,6,1,2015,5,3,100 S WEST TEMPLE ST ,40.7672081,-111.89455359999998
Damaged Property,7,1,2015,1,3,1800 W NORTH TEMPLE ST ,40.77203009999999,-111.9426712
Burglary/ Larceny/ Robbery,6,1,2015,8,3,400 S 500 E ,40.7605634,-111.876778
Drugs,6,1,2015,7,3,000 E 200 S ,40.76527,-111.874621
Burglary/ Larceny/ Robbery,6,1,2015,1,3,1800 S 300 W ,40.7323948,-111.89969740000002
Burglary/ Larceny/ Robbery,6,1,2015,5,3,300 W HOPE AVE ,40.7389021,-111.8996891
Burglary/ Larceny/ Robbery,7,1,2015,3,3,1800 S STATE ST ,40.7304705,-111.8874912
Burglary/ Larceny/ Robbery,6,1,2015,5,3,300 W 2100 S ,40.7252555,-111.9000207
Assault,7,1,2015,5,3,300 E 2ND AVE ,40.7714879,-111.8804756
Burglary/ Larceny/ Robbery,6,1,2015,5,3,000 S 1000 E ,40.75766429999999,-111.8625684
Burglary/ Larceny/ Robbery,7,1,2015,4,3,1000 E BARBARA PL ,40.758588,-111.8612304
Drugs,6,1,2015,5,3,200 W 400 S ,40.7607174,-111.8968168
Hit and Run,6,1,2015,7,3,200 S 200 W ,40.7649874,-111.8968736
Drugs,6,1,2015,7,3,1300 S STATE ST ,40.74119620000001,-111.8885251
Burglary/ Larceny/ Robbery,6,1,2015,6,3,900 N DOROTHEA WAY ,40.7890403,-111.9444722
Burglary/ Larceny/ Robbery,20,1,2015,6,3,000 S 1000 E ,40.75766429999999,-111.8625684
Burglary/ Larceny/ Robbery,13,3,2015,1,3,500 E RAMONA AVE ,40.7279326,-111.8768026
Burglary/ Larceny/ Robbery,7,1,2015,1,4,400 S REDWOOD RD ,40.6847133,-111.9414839
Drugs,7,1,2015,1,4,1100 W 500 N ,40.780219,-111.9225451
Burglary/ Larceny/ Robbery,7,1,2015,3,4,700 N TERMINAL NORTHBOUND DR ,40.7899404,-111.9790706
Burglary/ Larceny/ Robbery,7,1,2015,4,4,1700 S FOOTHILL DR ,40.73355430000001,-111.8203025
Burglary/ Larceny/ Robbery,7,1,2015,3,4,100 N 900 W ,40.7717239,-111.9167242
Drugs,7,1,2015,3,4,700 S 900 W ,40.7540014,-111.917282
