DESCRIPTION,DAY,MONTH,YEAR,TOD,DOW,ADDRESS,LATITUDE,LONGITUDE
Traffic,1,1,2012,5,1,400 S 200 E,40.760424,-111.88529409999998
Traffic,1,1,2012,5,1,400 S STATE ST,40.7624883,-111.8885499
Traffic,1,1,2012,5,1,400 S MAIN ST,40.76090070000001,-111.890956
Traffic,1,1,2012,1,1,1000 E 300 S,40.762405,-111.8623212
Traffic,1,1,2012,1,1,200 S STATE ST,40.7266963,-111.88732040000002
Assault,1,1,2012,5,1,1000 W 600 N,40.7823843,-111.9196916
Assault,1,1,2012,1,1,2100 W NORTH TEMPLE ST,40.7702718,-111.9533986
Traffic,1,1,2012,1,1,400 S 200 W,40.76058610000001,-111.8968186
Traffic,1,1,2012,1,1,100 W 400 S,40.760712100000006,-111.89396
Drugs,1,1,2012,1,1,600 S WEST TEMPLE ST,40.7562945,-111.89396399999998
Damaged Property,1,1,2012,1,1,100 W 600 S,40.7562945,-111.89396399999998
Traffic,1,1,2012,2,1,00 S 300 E,40.7218281,-111.8809686
Traffic,1,1,2012,2,1,500 E 2100 S,40.725607,-111.8771244
Burglary/ Larceny/ Robbery,1,1,2012,2,1,1400 E PARKWAY AVE,40.7180568,-111.8507413
Weapons,1,1,2012,5,1,1200 S PROSPECT ST,40.743225,-111.9376548
Assault,1,1,2012,1,1,200 S WEST TEMPLE ST,40.7650123,-111.8939666
Assault,1,1,2012,1,1,100 W 600 S,40.7562945,-111.89396399999998
Assault,1,1,2012,2,1,1000 S CONCORD ST,40.7477665,-111.9267112
Burglary/ Larceny/ Robbery,1,1,2012,1,1,100 S 600 W,40.7670915,-111.9082485
Assault,1,1,2012,1,1,100 N REDWOOD RD,40.7716848,-111.93884640000002
Assault,1,1,2012,1,1,400 E SOUTH TEMPLE ST,40.7693492,-111.8796468
Assault,1,1,2012,1,1,1300 S STATE ST,40.74119620000001,-111.8885251
Burglary/ Larceny/ Robbery,1,1,2012,2,1,1600 S REDWOOD RD,40.73546339999999,-111.9401703
Burglary/ Larceny/ Robbery,1,1,2012,2,1,2100 S 700 E,40.72497570000001,-111.8724847
Assault,1,1,2012,2,1,1900 W NORTH TEMPLE ST,40.7721944,-111.9457223
Damaged Property,1,1,2012,4,1,700 N TERMINAL DR,40.780221,-111.9808484
Traffic,1,1,2012,1,1,FOOTHILL DR / MARIO CAPECCHI DR,40.757202,-111.8360353
Assault,1,1,2012,3,1,1500 S STATE ST,40.7364728,-111.8877563
Damaged Property,1,1,2012,4,1,100 E BELMONT AVE,40.7478355,-111.8878608
Burglary/ Larceny/ Robbery,1,1,2012,2,1,200 S WEST TEMPLE ST,40.7650123,-111.8939666
Burglary/ Larceny/ Robbery,1,1,2012,5,1,500 W ECCLES AVE,40.7402624,-111.9067769
Assault,1,1,2012,3,1,300 W 500 N,40.7802154,-111.8997585
Damaged Property,1,1,2012,2,1,100 W 300 S,40.7629001,-111.8939572
Sexual Assault/ Sexual Offense,1,1,2012,2,1,200 S WEST TEMPLE ST,40.7650123,-111.8939666
Drugs,1,1,2012,4,1,1000 W 800 N,40.7866389,-111.92011200000002
Burglary/ Larceny/ Robbery,1,1,2012,4,1,100 W PIERPONT AVE,40.7639241,-111.8939909
Burglary/ Larceny/ Robbery,1,1,2012,3,1,02 0/2 S RIO GRANDE ST,40.7695933,-111.9046351
Burglary/ Larceny/ Robbery,1,1,2012,3,1,1900 S 3230 W,40.7298525,-111.96912079999998
Burglary/ Larceny/ Robbery,1,1,2012,3,1,400 S REDWOOD RD,40.6847133,-111.9414839
Weapons,1,1,2012,1,1,700 N TERMINAL NORTHBOUND DR,40.7899404,-111.9790706
Assault,1,1,2012,5,1,800 W MONTAGUE AVE,40.7541734,-111.9138376
Drugs,1,1,2012,6,1,1300 S MAIN ST,40.7415981,-111.891078
Assault,1,1,2012,6,1,300 E SHERMAN AVE,40.7407881,-111.88250990000002
Weapons,1,1,2012,6,1,900 S 800 W,40.7497652,-111.9140166
Burglary/ Larceny/ Robbery,1,1,2012,5,1,200 W 500 S,40.75847260000001,-111.8968085
Assault,1,1,2012,2,1,1300 N GENERAL DR,40.7989291,-111.9478006
Burglary/ Larceny/ Robbery,1,1,2012,5,1,500 W SOUTH TEMPLE ST,40.7696492,-111.9082659
Assault,1,1,2012,5,1,1000 S EMERY ST,40.7477555,-111.9247065
Burglary/ Larceny/ Robbery,1,1,2012,5,1,WEST TEMPLE ST / PIERPONT AVE,40.7639241,-111.8939627
Burglary/ Larceny/ Robbery,1,1,2012,6,1,600 S STATE ST,40.7560063,-111.88974650000002
Assault,1,1,2012,6,1,100 S RIO GRANDE ST,40.76743920000001,-111.9035958
Assault,1,1,2012,7,1,1100 S 500 E,40.7450975,-111.8770687
Damaged Property,1,1,2012,6,1,1600 S 1100 E,40.7347711,-111.8598628
Burglary/ Larceny/ Robbery,1,1,2012,6,1,100 W GIRARD AVE,40.7812893,-111.8936047
Traffic,1,1,2012,4,1,1500 W SECRET GARDEN PL,40.7346987,-111.9375937
Burglary/ Larceny/ Robbery,1,1,2012,5,1,3200 S 1300 E,40.7012789,-111.855471
Traffic,1,1,2012,8,1,500 N TERMINAL NORTHBOUND DR,40.7899404,-111.9790706
Assault,1,1,2012,6,1,700 W NORTH TEMPLE ST,40.771593,-111.9104414
Damaged Property,1,1,2012,7,1,2800 E CRAIG DR,40.6916209,-111.8125617
Burglary/ Larceny/ Robbery,1,1,2012,7,1,1400 S STATE ST,40.7364728,-111.8877563
Drugs,1,1,2012,2,1,400 N CENTER ST,40.7783937,-111.8939217
Drugs,1,1,2012,6,1,300 W 1700 S,40.7335228,-111.8990624
Damaged Property,1,1,2012,7,1,200 N 1000 W,40.7737717,-111.9196467
Burglary/ Larceny/ Robbery,1,1,2012,7,1,400 S 700 E,40.7604266,-111.8712065
Burglary/ Larceny/ Robbery,1,1,2012,8,1,1600 S NAVAJO ST,40.7344525,-111.9304278
Assault,1,1,2012,8,1,1100 W 400 S,40.7606591,-111.9222428
Burglary/ Larceny/ Robbery,1,1,2012,8,1,900 W NORTH TEMPLE ST,40.7717949,-111.9172021
Traffic,1,1,2012,8,1,1900 W 500 S,40.7588706,-111.9429626
Burglary/ Larceny/ Robbery,1,1,2012,6,1,100 W 500 S,40.7584778,-111.8939592
Sexual Assault/ Sexual Offense,1,1,2012,2,1,300 E 800 S,40.7519481,-111.882496
Drugs,1,1,2012,5,1,2000 S 500 E,40.7265689,-111.87718429999998
Burglary/ Larceny/ Robbery,1,1,2012,1,1,2500 S 600 E,40.7163093,-111.874302
Traffic,1,1,2012,2,1,400 N CENTER ST,40.7783937,-111.8939217
Traffic,1,1,2012,6,1,1300 E 2700 S,40.7126852,-111.85354270000002
Burglary/ Larceny/ Robbery,1,1,2012,6,1,300 W HOPE AVE,40.7389021,-111.8996891
Damaged Property,1,1,2012,1,1,00 S WEST TEMPLE ST,40.76552750000001,-111.8934912
Burglary/ Larceny/ Robbery,1,1,2012,5,1,300 N EAST CAPITOL BLVD,40.7760009,-111.8867035
Damaged Property,1,1,2012,6,1,1100 S 1100 W,40.7456158,-111.9225097
Damaged Property,1,1,2012,8,1,5000 W WILEY POST WAY,40.7735187,-112.0126999
Burglary/ Larceny/ Robbery,1,1,2012,8,1,500 W 400 N,40.778448,-111.9056556
Damaged Property,1,1,2012,4,1,200 W 400 S,40.7607174,-111.8968168
Damaged Property,1,1,2012,4,1,100 W 600 S,40.7562945,-111.89396399999998
Damaged Property,1,1,2012,5,1,00 S 600 W,40.7635558,-111.9087296
Burglary/ Larceny/ Robbery,1,1,2012,6,1,00 W 200 S,40.76476299999999,-111.89582079999998
Burglary/ Larceny/ Robbery,1,1,2012,6,1,00 W 300 S,40.760345,-112.03592
Burglary/ Larceny/ Robbery,1,1,2012,6,1,200 N WEST TEMPLE ST,40.7718923,-111.8963035
Burglary/ Larceny/ Robbery,1,1,2012,6,1,200 W PIERPONT AVE,40.7639209,-111.8967905
Traffic,1,1,2012,3,1,500 N TERMINAL NORTHBOUND DR,40.7899404,-111.9790706
Burglary/ Larceny/ Robbery,1,1,2012,5,1,200 S 500 W,40.7644537,-111.9054265
Assault,1,1,2012,8,1,1500 W 500 N,40.7804216,-111.933595
Assault,1,1,2012,5,1,300 E 300 S,40.7627881,-111.8824454
Traffic,1,1,2012,5,1,600 W 400 S,40.7606175,-111.90793870000002
Burglary/ Larceny/ Robbery,1,1,2012,1,1,300 S 600 W,40.7635558,-111.9087296
Burglary/ Larceny/ Robbery,1,1,2012,1,1,00 S 500 W,40.7402624,-111.9067769
Sexual Assault/ Sexual Offense,1,1,2012,1,1,1200 W 700 S,40.75412100000001,-111.92594
Burglary/ Larceny/ Robbery,1,1,2012,5,1,1200 S REDWOOD RD,40.7436371,-111.9390223
Burglary/ Larceny/ Robbery,1,1,2012,5,1,400 N 1100 W,40.778023,-111.922558
Sexual Assault/ Sexual Offense,1,1,2012,5,1,200 N 200 W,40.7781149,-111.896592
Burglary/ Larceny/ Robbery,1,1,2012,5,1,1300 S UTAH ST,40.7413955,-111.9373311
Burglary/ Larceny/ Robbery,1,1,2012,1,1,700 S WEST TEMPLE ST,40.7539346,-111.89396409999998
Sexual Assault/ Sexual Offense,1,1,2012,5,1,1500 W 800 S,40.75250689999999,-111.9340263
Sexual Assault/ Sexual Offense,1,1,2012,1,1,900 W CALIFORNIA AVE,40.7406246,-111.9170531
Drugs,2,1,2012,5,2,300 S 500 W,40.7628188,-111.904821
Traffic,2,1,2012,1,2,500 W 1700 S,40.733888,-111.9002457
Damaged Property,2,1,2012,2,2,2000 S 900 E,40.7271519,-111.8658203
Burglary/ Larceny/ Robbery,2,1,2012,1,2,4900 W WILEY POST WAY,40.7741383,-112.0083568
Burglary/ Larceny/ Robbery,2,1,2012,2,2,1700 E ROOSEVELT AVE,40.7379219,-111.84224740000002
Burglary/ Larceny/ Robbery,2,1,2012,3,2,4900 W WILEY POST WAY,40.7741383,-112.0083568
Burglary/ Larceny/ Robbery,2,1,2012,4,2,100 W 300 S,40.7629001,-111.8939572
Burglary/ Larceny/ Robbery,2,1,2012,4,2,100 W 300 S,40.7629001,-111.8939572
Burglary/ Larceny/ Robbery,2,1,2012,4,2,1600 W IVY CIR,40.7858636,-111.9369486
Traffic,2,1,2012,4,2,700 S WEST TEMPLE ST,40.7539346,-111.89396409999998
Traffic,2,1,2012,4,2,200 W NORTH TEMPLE ST,40.771579,-111.8968892
Assault,2,1,2012,4,2,200 S 300 E,40.7650122,-111.88258
Burglary/ Larceny/ Robbery,2,1,2012,2,2,500 E 300 S,40.7628073,-111.8767932
Burglary/ Larceny/ Robbery,2,1,2012,5,2,5200 W WILEY POST WAY,40.7740599,-112.0161822
Damaged Property,2,1,2012,3,2,700 N TERMINAL NORTHBOUND DR,40.7899404,-111.9790706
Drugs,2,1,2012,4,2,200 S 300 E,40.7650122,-111.88258
Damaged Property,2,1,2012,4,2,100 S 300 E,40.76699079999999,-111.88264840000002
Burglary/ Larceny/ Robbery,2,1,2012,4,2,900 N 1400 W,40.7892093,-111.9307538
Burglary/ Larceny/ Robbery,2,1,2012,5,2,900 W 200 N,40.7736883,-111.916833
Assault,2,1,2012,6,2,1800 W INDEPENDENCE BLVD,40.8017545,-111.9419335
Traffic,2,1,2012,6,2,VICTORY RD / BECK ST,40.7940958,-111.9033332
Burglary/ Larceny/ Robbery,2,1,2012,6,2,300 W HOPE AVE,40.7389021,-111.8996891
Burglary/ Larceny/ Robbery,2,1,2012,6,2,1100 W 600 N,40.7823861,-111.9225193
Traffic,2,1,2012,7,2,100 E 600 S,40.7563032,-111.888084
Burglary/ Larceny/ Robbery,2,1,2012,6,2,1700 S 4800 W,40.7351409,-112.0065261
Burglary/ Larceny/ Robbery,2,1,2012,6,2,100 E ROUNDTOFT DR,40.7890474,-111.8865037
Drugs,2,1,2012,7,2,2900 W 500 S,40.759283,-111.9613017
Assault,2,1,2012,7,2,200 S 300 E,40.7650122,-111.88258
Traffic,2,1,2012,7,2,700 E 2100 S,40.72537670000001,-111.8711249
Burglary/ Larceny/ Robbery,2,1,2012,3,2,00 S RIO GRANDE ST,40.7631836,-111.9045285
Traffic,2,1,2012,7,2,200 W SOUTH TEMPLE ST,40.769411700000006,-111.8971168
Burglary/ Larceny/ Robbery,2,1,2012,7,2,300 S MAIN ST,40.7629375,-111.890901
Burglary/ Larceny/ Robbery,2,1,2012,8,2,300 E 900 S,40.74978280000001,-111.8824988
Assault,2,1,2012,5,2,500 N REDWOOD RD,40.7803648,-111.9393023
Drugs,2,1,2012,7,2,200 S MAIN ST,40.76502120000001,-111.8911299
Burglary/ Larceny/ Robbery,2,1,2012,8,2,GERTIE AVE / REDWOOD RD,40.77292720000001,-111.9392179
Assault,2,1,2012,8,2,700 N OAKLEY ST,40.78457879999999,-111.9265223
Burglary/ Larceny/ Robbery,2,1,2012,1,2,900 S DIESTEL RD,40.7497947,-111.8426002
Drugs,2,1,2012,5,2,300 W 400 S,40.76064299999999,-111.9000667
Sexual Assault/ Sexual Offense,2,1,2012,4,2,1400 S WEST TEMPLE ST,40.7380118,-111.8942417
Burglary/ Larceny/ Robbery,2,1,2012,4,2,1700 S 900 W,40.7337842,-111.924645
Drugs,2,1,2012,5,2,200 S 500 W,40.7644537,-111.9054265
Burglary/ Larceny/ Robbery,2,1,2012,5,2,700 S PROSPECT ST,40.7529968,-111.937421
Traffic,2,1,2012,4,2,400 E 6TH AVE,40.7754733,-111.87748059999998
Traffic,2,1,2012,4,2,800 S 400 E,40.7529876,-111.87963700000002
Weapons,2,1,2012,1,2,600 E 900 S,40.74978429999999,-111.8739705
Burglary/ Larceny/ Robbery,2,1,2012,7,2,100 S 400 E,40.76686770000001,-111.88006609999998
Drugs,2,1,2012,6,2,200 W FREMONT AVE,40.74466810000001,-111.8967591
Burglary/ Larceny/ Robbery,2,1,2012,6,2,900 N CITY CREEK CYN,40.7995808,-111.8729127
Burglary/ Larceny/ Robbery,2,1,2012,4,2,800 E MENLO AVE,40.7641679,-111.868098
Damaged Property,2,1,2012,5,2,2300 E 2100 S,40.7257732,-111.8247627
Damaged Property,2,1,2012,1,2,800 S MAIN ST,40.7519553,-111.8910857
Traffic,2,1,2012,7,2,300 W 200 S,40.7650071,-111.89980690000002
Traffic,2,1,2012,7,2,1500 E 2700 S,40.712677,-111.847825
Traffic,2,1,2012,6,2,2100 S 800 E,40.7254667,-111.8681987
Traffic,2,1,2012,7,2,2200 S 1300 E,40.7232669,-111.8537452
Traffic,2,1,2012,6,2,2100 S 1100 E,40.7011788,-111.8597414
Burglary/ Larceny/ Robbery,2,1,2012,1,2,1600 S EMPIRE RD,40.735524,-111.943902
Assault,2,1,2012,8,2,900 S MAIN ST,40.7497637,-111.8910783
Traffic,2,1,2012,6,2,900 S 300 E,40.7497401,-111.8829787
Traffic,2,1,2012,3,2,WEST TEMPLE ST / NORTH TEMPLE ST,40.77143820000001,-111.9321696
Burglary/ Larceny/ Robbery,2,1,2012,8,2,200 S 200 W,40.7649874,-111.8968736
Burglary/ Larceny/ Robbery,2,1,2012,8,2,2600 S DEARBORN ST,40.7154547,-111.849017
Burglary/ Larceny/ Robbery,2,1,2012,2,2,1000 S 4400 W,40.7405861,-111.9959515
Traffic,2,1,2012,8,2,400 S WEST TEMPLE ST,40.7605126,-111.8943746
Burglary/ Larceny/ Robbery,2,1,2012,7,2,100 N 800 W,40.77161870000001,-111.9138529
Burglary/ Larceny/ Robbery,2,1,2012,6,2,1600 E STRATFORD AVE,40.7151955,-111.8448559
Burglary/ Larceny/ Robbery,2,1,2012,1,2,1700 E GARFIELD AVE,40.7294578,-111.8712769
Traffic,2,1,2012,4,2,100 S MAIN ST,40.7474974,-111.8913928
Burglary/ Larceny/ Robbery,2,1,2012,8,2,1300 S FOOTHILL DR,40.7416417,-111.8272776
Burglary/ Larceny/ Robbery,2,1,2012,1,2,700 E 7TH AVE,40.7773389,-111.8685416
Damaged Property,3,1,2012,1,3,300 E 500 S,40.7582978,-111.8821815
Burglary/ Larceny/ Robbery,3,1,2012,2,3,1100 E ASHTON AVE,40.72016319999999,-111.8595202
Traffic,3,1,2012,3,3,700 N TERMINAL DR,40.780221,-111.9808484
Burglary/ Larceny/ Robbery,3,1,2012,3,3,1000 E SUGARMONT DR,40.7226191,-111.8624029
Burglary/ Larceny/ Robbery,3,1,2012,4,3,100 W 600 S,40.7562945,-111.89396399999998
Burglary/ Larceny/ Robbery,3,1,2012,4,3,200 E 300 S,40.7624966,-111.8852983
Drugs,3,1,2012,4,3,300 S 400 W,40.7629099,-111.9026091
Burglary/ Larceny/ Robbery,3,1,2012,2,3,700 W NORTH TEMPLE ST,40.771593,-111.9104414
Traffic,3,1,2012,4,3,200 S STATE ST,40.7266963,-111.88732040000002
Burglary/ Larceny/ Robbery,3,1,2012,4,3,1400 S 4800 W,40.7384168,-112.0057873
Traffic,3,1,2012,1,3,2100 S 1700 E,40.7254252,-111.8422465
Damaged Property,3,1,2012,5,3,1800 S STATE ST,40.7304705,-111.8874912
Assault,3,1,2012,5,3,500 W 100 S,40.7675403,-111.905548
Traffic,3,1,2012,6,3,1500 S BENNETT RD,40.73740129999999,-111.9485594
Traffic,3,1,2012,6,3,400 S 900 W,40.76054660000001,-111.9170393
Burglary/ Larceny/ Robbery,3,1,2012,3,3,900 S PIONEER RD,40.7495994,-111.9580451
Damaged Property,3,1,2012,1,3,1000 E 2100 S,40.7253947,-111.8625244
Burglary/ Larceny/ Robbery,3,1,2012,1,3,300 W HOPE AVE,40.7389021,-111.8996891
Assault,3,1,2012,5,3,900 W NORTH TEMPLE ST,40.7717949,-111.9172021
Drugs,3,1,2012,6,3,2100 S HIGHLAND DR,40.7245423,-111.8601514
Burglary/ Larceny/ Robbery,3,1,2012,8,3,1300 S 2100 E,40.7416454,-111.8307709
Burglary/ Larceny/ Robbery,3,1,2012,7,3,100 S 300 E,40.76699079999999,-111.88264840000002
Assault,3,1,2012,6,3,2200 S 800 E,40.7519543,-111.8709953
Traffic,3,1,2012,8,3,600 E 300 S,40.7628308,-111.8738486
Burglary/ Larceny/ Robbery,3,1,2012,7,3,800 E 2100 S,40.7254667,-111.8681987
Burglary/ Larceny/ Robbery,3,1,2012,8,3,1400 S WEST TEMPLE ST,40.7380118,-111.8942417
Traffic,3,1,2012,3,3,BLAINE AVE / FOOTHILL DR,40.7322902,-111.8192293
Traffic,3,1,2012,3,3,300 S EDISON ST,40.75194570000001,-111.8867833
Traffic,3,1,2012,6,3,00 E 400 S,40.76129299999999,-111.869658
Traffic,3,1,2012,3,3,700 E 700 S,40.7539591,-111.8706664
Traffic,3,1,2012,4,3,600 S 300 E,40.756847,-111.883113
Assault,3,1,2012,7,3,300 W SOUTH TEMPLE ST,40.7668329,-111.9003622
Assault,3,1,2012,2,3,7 E 000 S,40.7607793,-111.89104740000002
Traffic,3,1,2012,1,3,2200 W NORTH TEMPLE ST,40.7698425,-111.9528541
Drugs,3,1,2012,5,3,300 S 500 W,40.7628188,-111.904821
Burglary/ Larceny/ Robbery,3,1,2012,7,3,200 S 200 W,40.7649874,-111.8968736
Burglary/ Larceny/ Robbery,3,1,2012,8,3,200 W 200 S,40.7651065,-111.89717749999998
Burglary/ Larceny/ Robbery,3,1,2012,8,3,200 W 100 S,40.7671535,-111.896834
Damaged Property,3,1,2012,8,3,200 W 100 S,40.7671535,-111.896834
Burglary/ Larceny/ Robbery,3,1,2012,7,3,1300 W 300 N,40.7765044,-111.9278902
Traffic,3,1,2012,7,3,100 S 300 W,40.7671555,-111.8997787
Traffic,3,1,2012,6,3,2400 S 700 E,40.7182706,-111.8713636
Traffic,3,1,2012,6,3,2700 S 700 E,40.7125778,-111.8713862
Traffic,3,1,2012,7,3,800 S STATE ST,40.75096129999999,-111.8878227
Burglary/ Larceny/ Robbery,3,1,2012,8,3,300 W 400 S,40.76064299999999,-111.9000667
Burglary/ Larceny/ Robbery,3,1,2012,8,3,900 S MAIN ST,40.7497637,-111.8910783
Burglary/ Larceny/ Robbery,3,1,2012,8,3,200 W 100 S,40.7671535,-111.896834
Traffic,3,1,2012,6,3,200 S WEST TEMPLE ST,40.7650123,-111.8939666
Burglary/ Larceny/ Robbery,3,1,2012,6,3,300 W 100 S,40.76717439999999,-111.8999246
Burglary/ Larceny/ Robbery,3,1,2012,8,3,300 S WEST TEMPLE ST,40.7629951,-111.9344913
Burglary/ Larceny/ Robbery,3,1,2012,8,3,200 W 100 S,40.7671535,-111.896834
Traffic,3,1,2012,7,3,300 W HOPE AVE,40.7389021,-111.8996891
Burglary/ Larceny/ Robbery,3,1,2012,8,3,300 W 400 S,40.76064299999999,-111.9000667
Burglary/ Larceny/ Robbery,3,1,2012,1,3,1900 W INDEPENDENCE BLVD,40.8017888,-111.9420345
Damaged Property,3,1,2012,2,3,1500 S 800 E,40.73714879999999,-111.8681787
Damaged Property,3,1,2012,3,3,600 S REDWOOD RD,40.7560768,-111.9398393
Burglary/ Larceny/ Robbery,3,1,2012,1,3,2400 S 800 E,40.69162539999999,-111.8684761
Burglary/ Larceny/ Robbery,3,1,2012,1,3,00 N R ST,40.72063,-111.890488
Damaged Property,3,1,2012,6,3,200 S 1300 W,40.764267,-111.9285616
Burglary/ Larceny/ Robbery,3,1,2012,7,3,1300 E 2100 S,40.7254732,-111.85391090000002
Burglary/ Larceny/ Robbery,3,1,2012,7,3,1300 W 300 N,40.7765044,-111.9278902
Assault,3,1,2012,1,3,2100 S 1700 E,40.7254252,-111.8422465
Burglary/ Larceny/ Robbery,3,1,2012,6,3,700 S 300 E,40.7541235,-111.8825002
Traffic,3,1,2012,7,3,1500 E 2700 S,40.712677,-111.847825
Traffic,3,1,2012,5,3,1500 S STATE ST,40.7364728,-111.8877563
Assault,4,1,2012,5,4,1300 S EDISON ST,40.7416219,-111.8867409
Traffic,4,1,2012,1,4,800 W 400 N,40.77838010000001,-111.9141112
Traffic,4,1,2012,2,4,800 N LAFAYETTE DR,40.78664420000001,-111.9224446
Drugs,4,1,2012,2,4,2700 S STATE ST,40.7033481,-111.887557
Kidnap,4,1,2012,2,4,500 N STAR CREST DR,40.7803348,-111.943679
Traffic,4,1,2012,3,4,300 W 500 S,40.7584786,-111.8997831
Burglary/ Larceny/ Robbery,4,1,2012,3,4,200 W MONTROSE AVE,40.7529745,-111.8968824
Sexual Assault/ Sexual Offense,4,1,2012,3,4,1800 S WEST TEMPLE ST,40.7313889,-111.8957045
Traffic,4,1,2012,4,4,1400 S STATE ST,40.7364728,-111.8877563
Traffic,4,1,2012,4,4,400 S STATE ST,40.7624883,-111.8885499
Sexual Assault/ Sexual Offense,4,1,2012,4,4,300 E 200 S,40.7650089,-111.8824551
Drugs,4,1,2012,4,4,600 W NORTH TEMPLE ST,40.77156779999999,-111.9085032
Burglary/ Larceny/ Robbery,4,1,2012,4,4,100 N 900 W,40.7717239,-111.9167242
Assault,4,1,2012,3,4,300 E 300 S,40.7627881,-111.8824454
Assault,4,1,2012,4,4,800 W GENESEE AVE,40.7508825,-111.9138232
Traffic,4,1,2012,1,4,700 E 1300 S,40.740234,-111.869574
Traffic,4,1,2012,4,4,100 S WEST TEMPLE ST,40.7672081,-111.89455359999998
Traffic,4,1,2012,1,4,3700 W TERMINAL WESTBOUND DR,40.7899404,-111.9790706
Burglary/ Larceny/ Robbery,4,1,2012,4,4,1100 E BRICKYARD RD,40.7015898,-111.8597243
Burglary/ Larceny/ Robbery,4,1,2012,4,4,500 W 700 S,40.75412360000001,-111.90539979999998
Traffic,4,1,2012,5,4,300 S STATE ST,40.7755999,-111.88766979999998
Burglary/ Larceny/ Robbery,4,1,2012,3,4,1400 S 700 E,40.7393889,-111.871447
Assault,4,1,2012,4,4,300 S DENVER ST,40.76278,-111.8782041
Burglary/ Larceny/ Robbery,4,1,2012,4,4,900 E 900 S,40.74974479999999,-111.865361
Burglary/ Larceny/ Robbery,4,1,2012,5,4,1200 W 500 S,40.7586918,-111.9256538
Traffic,4,1,2012,5,4,400 S I15 NORTHBOUND FWY,40.76057150000001,-111.8717475
Burglary/ Larceny/ Robbery,4,1,2012,5,4,1100 S MISSION RD,40.7457901,-111.967745
Traffic,4,1,2012,5,4,1200 W 600 N,40.7824191,-111.9255407
Traffic,4,1,2012,6,4,400 S 400 W,40.7606489,-111.9026322
Assault,4,1,2012,6,4,1100 E 200 S,40.7646985,-111.8595378
Traffic,4,1,2012,6,4,700 S 700 E,40.7541346,-111.8711518
Traffic,4,1,2012,6,4,200 N GEMINI DR,40.7744182,-111.9209781
Assault,4,1,2012,5,4,300 S 900 W,40.762833,-111.9168315
Burglary/ Larceny/ Robbery,4,1,2012,3,4,500 W 500 N,40.7807219,-111.9052982
Traffic,4,1,2012,6,4,1100 S 1800 E,40.7335613,-111.83934109999998
Burglary/ Larceny/ Robbery,4,1,2012,1,4,1800 S 4800 W,40.7279208,-112.0058001
Traffic,4,1,2012,6,4,200 W 1300 S,40.7415803,-111.8965214
Traffic,4,1,2012,7,4,200 W 400 S,40.7607174,-111.8968168
Assault,4,1,2012,5,4,900 E EAST PL,40.7597878,-111.8653494
Traffic,4,1,2012,7,4,200 W NORTH TEMPLE ST,40.771579,-111.8968892
Assault,4,1,2012,7,4,1900 W NORTH TEMPLE ST,40.7721944,-111.9457223
Burglary/ Larceny/ Robbery,4,1,2012,6,4,300 W HOPE AVE,40.7389021,-111.8996891
Traffic,4,1,2012,5,4,700 E 400 S,40.7607696,-111.87114540000002
Traffic,4,1,2012,7,4,500 N TERMINAL NORTHBOUND DR,40.7899404,-111.9790706
Assault,4,1,2012,7,4,2500 S PARK ST,40.7163439,-111.8758527
Burglary/ Larceny/ Robbery,4,1,2012,5,4,700 N WALL ST,40.7846408,-111.8958936
Burglary/ Larceny/ Robbery,4,1,2012,6,4,300 W HOPE AVE,40.7389021,-111.8996891
Burglary/ Larceny/ Robbery,4,1,2012,6,4,1700 W SHANNON CIR,40.7788899,-111.9421547
Assault,4,1,2012,7,4,800 N DOROTHEA WAY,40.78663770000001,-111.944453
Traffic,4,1,2012,8,4,200 E SOUTH TEMPLE ST,40.76935510000001,-111.88539679999998
Drugs,4,1,2012,7,4,00 E 1700 S,40.7335004,-111.8532941
Assault,4,1,2012,7,4,400 E KENSINGTON AVE,40.7363762,-111.879636
Burglary/ Larceny/ Robbery,4,1,2012,6,4,300 W 2100 S,40.7252555,-111.9000207
Burglary/ Larceny/ Robbery,4,1,2012,7,4,800 S 900 W,40.7518772,-111.9172451
Drugs,4,1,2012,8,4,1100 S 900 W,40.74495570000001,-111.91685990000002
Sexual Assault/ Sexual Offense,4,1,2012,8,4,1400 W STEWART CIR,40.7399168,-111.9323545
Assault,4,1,2012,8,4,1800 S 200 E,40.7311813,-111.8856231
Traffic,4,1,2012,3,4,600 N 1200 W,40.7824191,-111.9255407
Traffic,4,1,2012,3,4,1700 S 2100 E,40.7335727,-111.8307843
Traffic,4,1,2012,3,4,NORTH TEMPLE ST / REDWOOD RD,40.7716318,-111.9391876
Burglary/ Larceny/ Robbery,4,1,2012,2,4,700 E 2100 S,40.72537670000001,-111.8711249
Assault,4,1,2012,8,4,400 E SOUTH TEMPLE ST,40.7693492,-111.8796468
Burglary/ Larceny/ Robbery,4,1,2012,3,4,1500 S WEST TEMPLE ST,40.73690360000001,-111.8941906
Assault,4,1,2012,5,4,2600 S WINDSOR CIR,40.713859,-111.866723
Damaged Property,4,1,2012,8,4,300 S 700 E,40.7627931,-111.8713736
Burglary/ Larceny/ Robbery,4,1,2012,5,4,1600 E YALE AVE,40.7450687,-111.8450014
Weapons,4,1,2012,7,4,02 0/2 S RIO GRANDE ST,40.7695933,-111.9046351
Burglary/ Larceny/ Robbery,4,1,2012,8,4,200 S 200 W,40.7649874,-111.8968736
