DESCRIPTION,DAY,MONTH,YEAR,TOD,DOW,ADDRESS,LATITUDE,LONGITUDE
Traffic,3,1,2009,,7,400 S WEST TEMPLE ST ,40.7605126,-111.8943746
Assault,3,1,2009,,7,1000 N VALENTINE ST ,40.7910526,-111.92618020000002
Traffic,3,1,2009,,7,000 INDIANA AVE ,40.7510692,-111.9305798
Traffic,3,1,2009,,7,400 W 400 S ,40.760862,-111.90294
Traffic,3,1,2009,,7,800 S 200 E ,40.7518384,-111.8856198
Traffic,3,1,2009,,7,000 N REDWOOD RD ,40.79485409999999,-111.93997659999998
Burglary/ Larceny/ Robbery,3,1,2009,,7,300 W 2100 S ,40.7252555,-111.9000207
Burglary/ Larceny/ Robbery,3,1,2009,,7,2100 E 2100 S ,40.725489,-111.83079920000002
Traffic,3,1,2009,,7,1900 S 800 E ,40.7288514,-111.8684923
Assault,3,1,2009,,7,1900 S 800 E ,40.7288514,-111.8684923
Weapons,3,1,2009,,7,100 S 600 W ,40.7670915,-111.9082485
Traffic,3,1,2009,,7,1000 S 700 E ,40.747769,-111.8714464
Assault,3,1,2009,,7,1600 W 700 N ,40.7841156,-111.935973
Assault,3,1,2009,,7,300 S 300 E ,40.76269080000001,-111.8828278
Assault,3,1,2009,,7,500 W 500 N ,40.7807219,-111.9052982
Damaged Property,3,1,2009,,7,500 N TERMINAL NORTHBOUND DR ,40.7899404,-111.9790706
Assault,3,1,2009,,7,2200 S 1300 E ,40.7232669,-111.8537452
Burglary/ Larceny/ Robbery,3,1,2009,,7,300 W HOPE AVE ,40.7389021,-111.8996891
Traffic,3,1,2009,,7,100 E WILLIAMS AVE ,40.7468545,-111.8881057
Burglary/ Larceny/ Robbery,3,1,2009,,7,300 W 2100 S ,40.7252555,-111.9000207
Burglary/ Larceny/ Robbery,3,1,2009,,7,2200 S 1300 E ,40.7232669,-111.8537452
Traffic,3,1,2009,,7,2700 S 700 E ,40.7125778,-111.8713862
Assault,3,1,2009,,7,2100 E WESTMINSTER AVE ,40.7291499,-111.8308142
Burglary/ Larceny/ Robbery,3,1,2009,,7,300 W HOPE AVE ,40.7389021,-111.8996891
Burglary/ Larceny/ Robbery,3,1,2009,,7,300 E 400 S ,40.7601745,-111.8823835
Burglary/ Larceny/ Robbery,3,1,2009,,7,2700 E PARLEYS WAY ,40.7178309,-111.813378
Burglary/ Larceny/ Robbery,3,1,2009,,7,500 N DARWIN ST ,40.78052720000001,-111.8902451
Burglary/ Larceny/ Robbery,3,1,2009,,7,1300 E FAIRFAX RD ,40.7756441,-111.8504774
Burglary/ Larceny/ Robbery,3,1,2009,,7,900 W NORTH TEMPLE ST ,40.7717949,-111.9172021
Burglary/ Larceny/ Robbery,3,1,2009,,7,200 S MONTGOMERY ST ,40.7649776,-111.93601409999998
Assault,3,1,2009,,7,200 S MAIN ST ,40.76502120000001,-111.8911299
Burglary/ Larceny/ Robbery,3,1,2009,,7,2300 S 900 E ,40.7207957,-111.8657236
Burglary/ Larceny/ Robbery,3,1,2009,,7,1700 W NORTH TEMPLE ST ,40.77163789999999,-111.9393653
Burglary/ Larceny/ Robbery,3,1,2009,,7,200 N ADMIRAL BYRD RD ,40.77251010000001,-112.0215081
Burglary/ Larceny/ Robbery,3,1,2009,,7,1600 E 2100 S ,40.72577570000001,-111.8458747
Traffic,3,1,2009,,7,1500 S MAIN ST ,40.7367324,-111.891112
Traffic,3,1,2009,,7,1000 S 7200 W ,40.7332939,-112.0632752
Drugs,3,1,2009,,7,400 W 200 S ,40.768625,-111.9039064
Drugs,3,1,2009,,7,1200 W ARAPAHOE AVE ,40.7550427,-111.9259317
Assault,3,1,2009,,7,2500 S WELLINGTON ST ,40.71665850000001,-111.8377499
Burglary/ Larceny/ Robbery,3,1,2009,,7,600 S 4050 W ,40.7570704,-111.9894768
Burglary/ Larceny/ Robbery,3,1,2009,,7,600 S 4050 W ,40.7570704,-111.9894768
Burglary/ Larceny/ Robbery,3,1,2009,,7,1300 E WOODLAND AVE ,40.724169,-111.85454
Burglary/ Larceny/ Robbery,3,1,2009,,7,200 W 200 S ,40.7651065,-111.89717749999998
Damaged Property,3,1,2009,,7,500 N DARWIN ST ,40.78052720000001,-111.8902451
Burglary/ Larceny/ Robbery,3,1,2009,,7,200 W 600 S ,40.756966,-111.896295
Burglary/ Larceny/ Robbery,3,1,2009,,7,100 S 600 W ,40.7670915,-111.9082485
Burglary/ Larceny/ Robbery,3,1,2009,,7,2800 S HARTFORD ST ,40.7102882,-111.845051
Burglary/ Larceny/ Robbery,3,1,2009,,7,500 N DARWIN ST ,40.78052720000001,-111.8902451
Burglary/ Larceny/ Robbery,3,1,2009,,7,1200 E 1300 S ,40.7413871,-111.8566835
Burglary/ Larceny/ Robbery,3,1,2009,,7,1400 S FOOTHILL DR ,40.7395565,-111.8268669
Burglary/ Larceny/ Robbery,3,1,2009,,7,200 S 900 E ,40.7649461,-111.8653435
Burglary/ Larceny/ Robbery,3,1,2009,,7,2200 S FOOTHILL DR ,40.7234579,-111.8139281
Burglary/ Larceny/ Robbery,3,1,2009,,7,500 E 400 S ,40.7605646,-111.8766411
Burglary/ Larceny/ Robbery,3,1,2009,,7,400 S 200 E ,40.760424,-111.88529409999998
Burglary/ Larceny/ Robbery,3,1,2009,,7,100 W 600 S ,40.7562945,-111.89396399999998
Burglary/ Larceny/ Robbery,3,1,2009,,7,1600 W BRAMPTON WAY ,40.784626,-111.936997
Damaged Property,3,1,2009,,7,500 S STATE ST ,40.7645885,-111.8878133
Burglary/ Larceny/ Robbery,3,1,2009,,7,1400 S STATE ST ,40.7364728,-111.8877563
Burglary/ Larceny/ Robbery,3,1,2009,,7,700 E 400 S ,40.7607696,-111.87114540000002
Assault,3,1,2009,,7,100 S 600 W ,40.7670915,-111.9082485
Burglary/ Larceny/ Robbery,3,1,2009,,7,4400 W 1980 S ,40.7278029,-111.9963525
Burglary/ Larceny/ Robbery,3,1,2009,,7,1800 W NORTH TEMPLE ST ,40.77203009999999,-111.9426712
Burglary/ Larceny/ Robbery,3,1,2009,,7,2000 W NORTH TEMPLE ST ,40.7716217,-111.9486814
Burglary/ Larceny/ Robbery,3,1,2009,,7,900 E SOUTH TEMPLE ST ,40.7693532,-111.8700795
Traffic,4,1,2009,,1,100 S 500 W ,40.7671335,-111.9055343
Damaged Property,4,1,2009,,1,1300 E GILMER DR ,40.7474691,-111.85388770000002
Damaged Property,4,1,2009,,1,200 W 200 S ,40.7651065,-111.89717749999998
