address,latitude,longitude
"00 S FINCH ST, Salt Lake City, Utah",0.0,0.0
"500 S / REDWOOD RD, Salt Lake City, Utah",40.7291229,-111.9391159
"1200 E I80 EASTBOUND FWY, Salt Lake City, Utah",0.0,0.0
"1200 S NAVAJO ST, Salt Lake City, Utah",0.0,0.0
"1200 S HIGHLAND DR, Salt Lake City, Utah",40.6833195,-111.84382250000002
"700 S 300 E G752, Salt Lake City, Utah",0.0,0.0
"1800 W SIR CHARLES DR, Salt Lake City, Utah",40.792378,-111.94382
"700 N 2300 W, Salt Lake City, Utah",40.7791935,-111.95601070000001
"1300 S SWANER RD, Salt Lake City, Utah",0.0,0.0
"2700 E SUNNYSIDE AVE, Salt Lake City, Utah",40.7507723,-111.828002
"1100 W SOUTH TEMPLE ST, Salt Lake City, Utah",40.769436299999995,-111.84923799999999
"HIGHLAND DR / PARKWAY AVE, Salt Lake City, Utah",0.0,0.0
"1300 S I15 NORTHBOUND FWY, Salt Lake City, Utah",0.0,0.0
"2500 E 1700 S, Salt Lake City, Utah",40.73335005,-111.819116234994
"1100 E HARVARD AVE, Salt Lake City, Utah",40.744708,-111.859402
"2100 E HOLLYWOOD AVE, Salt Lake City, Utah",0.0,0.0
"1300 W 900 S, Salt Lake City, Utah",40.749712,-111.853729
"1100 S FOULGER ST, Salt Lake City, Utah",0.0,0.0
"FOOTHILL DR / BROADMOOR ST, Salt Lake City, Utah",0.0,0.0
"2000 S LAKELINE DR, Salt Lake City, Utah",0.0,0.0
"1700 S INDUSTRIAL RD, Salt Lake City, Utah",0.0,0.0
"300 E MILTON AVE, Salt Lake City, Utah",40.734674,-111.88231499999999
"300 N J ST, Salt Lake City, Utah",40.776353,-111.86995800000001
"1000 W MODESTO AVE, Salt Lake City, Utah",0.0,0.0
"700 N 1300 W, Salt Lake City, Utah",40.7846361354051,-111.928322
"3700 W 500 S, Salt Lake City, Utah",40.7589404,-111.91118130000001
"4200 W S.R. 186, Salt Lake City, Utah",0.0,0.0
"1600 S 300 E, Salt Lake City, Utah",40.73485,-111.899818
"000 KOMAS DR, Salt Lake City, Utah",40.7566898,-111.8316828
"SOUTH TEMPLE ST / B ST, Salt Lake City, Utah",0.0,0.0
"1100 E CHARLTON AVE, Salt Lake City, Utah",40.710146,-111.859558
"700 N G ST, Salt Lake City, Utah",40.7851832096774,-111.87444199999999
"000 600 W, Salt Lake City, Utah",40.7819667,-111.90670060000001
"2500 E 2100 S, Salt Lake City, Utah",40.72558365,-111.818991169141
"200 N SILVER STAR DR, Salt Lake City, Utah",0.0,0.0
"7200 S AIRPORT DR, Salt Lake City, Utah",0.0,0.0
"000 300 W, Salt Lake City, Utah",40.77348320000001,-111.8995919
"PARKWAY AVE / HIGHLAND DR, Salt Lake City, Utah",0.0,0.0
"1800 W NORTH STAR DR, Salt Lake City, Utah",40.7763560736539,-111.942833864353
"000 WALLACE RD, Salt Lake City, Utah",40.7331381,-111.94626880000001
"1400 S 800 W, Salt Lake City, Utah",40.739369,-111.91405900000001
"300 E HUBBARD AVE, Salt Lake City, Utah",40.748534,-111.882326
"1000 N. 2260 W., Salt Lake City, Utah",40.7910529,-111.93639909999999
"1600 S BANGERTER SOUTHBOUND HWY, Salt Lake City, Utah",0.0,0.0
"1600 W PROSPECT ST, Salt Lake City, Utah",40.744824,-111.937025
"3100 S STATE ST, Salt Lake City, Utah",40.7436868,-111.8881252
"100 S 5600 W, Salt Lake City, Utah",40.770799,-112.025168
"8100 S PARTRIDGE RUN WAY, Salt Lake City, Utah",0.0,0.0
"1200 E 1700 S, Salt Lake City, Utah",40.733424,-111.85643400000001
"13000 S 2420 W, Salt Lake City, Utah",0.0,0.0
"2700 S 3145 W, Salt Lake City, Utah",40.7126929,-111.8478758
"3300 S RICHMOND ST, Salt Lake City, Utah",40.70259620000001,-111.85484960000001
"000 MCCLELLAND ST, Salt Lake City, Utah",40.7650722,-111.86100379999999
"200 S 1400 W, Salt Lake City, Utah",40.764578,-111.93101599999999
"2200 E RAMONA AVE, Salt Lake City, Utah",40.728291999999996,-111.82724099999999
"500 E 1300 S, Salt Lake City, Utah",40.741541999999995,-111.876608
"1900 EAST LAIRD AVE, Salt Lake City, Utah",0.0,0.0
"HERBERT AVE / BLAIR ST, Salt Lake City, Utah",0.0,0.0
"1000 E 4TH AVE, Salt Lake City, Utah",40.773877,-111.85939499999999
"600 EAST 4OO SOUTH, Salt Lake City, Utah",0.0,0.0
